Municipios;Sexo;Periodo;Total
08182 Pont de Vilomara i Rocafort, El;Total;2017;3.794
08182 Pont de Vilomara i Rocafort, El;Total;2016;3.724
08182 Pont de Vilomara i Rocafort, El;Total;2015;3.715
08168 Pontons;Total;2022;507
08168 Pontons;Total;2021;523
08168 Pontons;Total;2020;528
08168 Pontons;Total;2019;532
08168 Pontons;Total;2018;458
08168 Pontons;Total;2017;456
08168 Pontons;Total;2016;453
08168 Pontons;Total;2015;483
08169 Prat de Llobregat, El;Total;2022;65.030
08169 Prat de Llobregat, El;Total;2021;65.532
08169 Prat de Llobregat, El;Total;2020;65.385
08169 Prat de Llobregat, El;Total;2019;64.599
08169 Prat de Llobregat, El;Total;2018;64.132
08169 Prat de Llobregat, El;Total;2017;63.897
08169 Prat de Llobregat, El;Total;2016;63.457
08169 Prat de Llobregat, El;Total;2015;63.014
08171 Prats de Lluçanès;Total;2022;2.627
08171 Prats de Lluçanès;Total;2021;2.634
08171 Prats de Lluçanès;Total;2020;2.604
08171 Prats de Lluçanès;Total;2019;2.569
08171 Prats de Lluçanès;Total;2018;2.537
08171 Prats de Lluçanès;Total;2017;2.533
08171 Prats de Lluçanès;Total;2016;2.565
08171 Prats de Lluçanès;Total;2015;2.580
08170 Prats de Rei, Els;Total;2022;554
08170 Prats de Rei, Els;Total;2021;551
08170 Prats de Rei, Els;Total;2020;537
08170 Prats de Rei, Els;Total;2019;532
08170 Prats de Rei, Els;Total;2018;545
08170 Prats de Rei, Els;Total;2017;535
08170 Prats de Rei, Els;Total;2016;535
08170 Prats de Rei, Els;Total;2015;536
08230 Premià de Dalt;Total;2022;10.400
08230 Premià de Dalt;Total;2021;10.419
08230 Premià de Dalt;Total;2020;10.441
08230 Premià de Dalt;Total;2019;10.448
08230 Premià de Dalt;Total;2018;10.429
08230 Premià de Dalt;Total;2017;10.345
08230 Premià de Dalt;Total;2016;10.446
08230 Premià de Dalt;Total;2015;10.392
08172 Premià de Mar;Total;2022;28.518
08172 Premià de Mar;Total;2021;28.523
08172 Premià de Mar;Total;2020;28.531
08172 Premià de Mar;Total;2019;28.119
08172 Premià de Mar;Total;2018;28.071
08172 Premià de Mar;Total;2017;28.049
08172 Premià de Mar;Total;2016;27.866
08172 Premià de Mar;Total;2015;27.944
08174 Puigdàlber;Total;2022;555
08174 Puigdàlber;Total;2021;551
08174 Puigdàlber;Total;2020;524
08174 Puigdàlber;Total;2019;526
08174 Puigdàlber;Total;2018;518
08174 Puigdàlber;Total;2017;506
08174 Puigdàlber;Total;2016;512
08174 Puigdàlber;Total;2015;539
08175 Puig-reig;Total;2022;4.327
08175 Puig-reig;Total;2021;4.289
08175 Puig-reig;Total;2020;4.295
08175 Puig-reig;Total;2019;4.178
08175 Puig-reig;Total;2018;4.094
08175 Puig-reig;Total;2017;4.086
08175 Puig-reig;Total;2016;4.123
08175 Puig-reig;Total;2015;4.167
08176 Pujalt;Total;2022;204
08176 Pujalt;Total;2021;206
08176 Pujalt;Total;2020;210
08176 Pujalt;Total;2019;210
08176 Pujalt;Total;2018;207
08176 Pujalt;Total;2017;203
08176 Pujalt;Total;2016;198
08176 Pujalt;Total;2015;198
08177 Quar, La;Total;2022;47
08177 Quar, La;Total;2021;51
08177 Quar, La;Total;2020;49
08177 Quar, La;Total;2019;53
08177 Quar, La;Total;2018;60
08177 Quar, La;Total;2017;57
08177 Quar, La;Total;2016;54
08177 Quar, La;Total;2015;52
08178 Rajadell;Total;2022;545
08178 Rajadell;Total;2021;549
08178 Rajadell;Total;2020;534
08178 Rajadell;Total;2019;548
08178 Rajadell;Total;2018;539
08178 Rajadell;Total;2017;536
08178 Rajadell;Total;2016;533
08178 Rajadell;Total;2015;524
08179 Rellinars;Total;2022;915
08179 Rellinars;Total;2021;868
08179 Rellinars;Total;2020;809
08179 Rellinars;Total;2019;780
08179 Rellinars;Total;2018;747
08179 Rellinars;Total;2017;735
08179 Rellinars;Total;2016;723
08179 Rellinars;Total;2015;748
08180 Ripollet;Total;2022;39.031
08180 Ripollet;Total;2021;39.139
08180 Ripollet;Total;2020;39.179
08180 Ripollet;Total;2019;38.665
08180 Ripollet;Total;2018;38.347
08180 Ripollet;Total;2017;37.899
08180 Ripollet;Total;2016;37.648
08180 Ripollet;Total;2015;37.445
08181 Roca del Vallès, La;Total;2022;10.776
08181 Roca del Vallès, La;Total;2021;10.676
08181 Roca del Vallès, La;Total;2020;10.754
08181 Roca del Vallès, La;Total;2019;10.650
08181 Roca del Vallès, La;Total;2018;10.666
08181 Roca del Vallès, La;Total;2017;10.536
08181 Roca del Vallès, La;Total;2016;10.599
08181 Roca del Vallès, La;Total;2015;10.504
08183 Roda de Ter;Total;2022;6.555
08183 Roda de Ter;Total;2021;6.449
08183 Roda de Ter;Total;2020;6.490
08183 Roda de Ter;Total;2019;6.301
08183 Roda de Ter;Total;2018;6.197
08183 Roda de Ter;Total;2017;6.125
08183 Roda de Ter;Total;2016;6.116
08183 Roda de Ter;Total;2015;6.122
08184 Rubí;Total;2022;79.007
08184 Rubí;Total;2021;78.549
08184 Rubí;Total;2020;78.591
08184 Rubí;Total;2019;77.464
08184 Rubí;Total;2018;76.423
08184 Rubí;Total;2017;75.568
08184 Rubí;Total;2016;75.167
08184 Rubí;Total;2015;74.536
08185 Rubió;Total;2022;244
08185 Rubió;Total;2021;236
08185 Rubió;Total;2020;239
08185 Rubió;Total;2019;239
08185 Rubió;Total;2018;232
08185 Rubió;Total;2017;230
08185 Rubió;Total;2016;231
08185 Rubió;Total;2015;229
08901 Rupit i Pruit;Total;2022;279
08901 Rupit i Pruit;Total;2021;296
08901 Rupit i Pruit;Total;2020;271
08901 Rupit i Pruit;Total;2019;279
08901 Rupit i Pruit;Total;2018;279
08901 Rupit i Pruit;Total;2017;281
08901 Rupit i Pruit;Total;2016;277
08901 Rupit i Pruit;Total;2015;281
08187 Sabadell;Total;2022;215.760
08187 Sabadell;Total;2021;216.204
08187 Sabadell;Total;2020;216.520
08187 Sabadell;Total;2019;213.644
08187 Sabadell;Total;2018;211.734
08187 Sabadell;Total;2017;209.931
08187 Sabadell;Total;2016;208.246
08187 Sabadell;Total;2015;207.814
08188 Sagàs;Total;2022;157
08188 Sagàs;Total;2021;151
08188 Sagàs;Total;2020;145
08188 Sagàs;Total;2019;148
08188 Sagàs;Total;2018;161
08188 Sagàs;Total;2017;155
08188 Sagàs;Total;2016;152
08188 Sagàs;Total;2015;157
08190 Saldes;Total;2022;298
08190 Saldes;Total;2021;283
08190 Saldes;Total;2020;278
08190 Saldes;Total;2019;274
08190 Saldes;Total;2018;265
08190 Saldes;Total;2017;275
08190 Saldes;Total;2016;276
08190 Saldes;Total;2015;288
08191 Sallent;Total;2022;6.805
08191 Sallent;Total;2021;6.717
08191 Sallent;Total;2020;6.735
08191 Sallent;Total;2019;6.658
08191 Sallent;Total;2018;6.636
08191 Sallent;Total;2017;6.594
08191 Sallent;Total;2016;6.592
08191 Sallent;Total;2015;6.669
08194 Sant Adrià de Besòs;Total;2022;36.918
08194 Sant Adrià de Besòs;Total;2021;37.283
08194 Sant Adrià de Besòs;Total;2020;37.447
08194 Sant Adrià de Besòs;Total;2019;37.097
08194 Sant Adrià de Besòs;Total;2018;36.669
08194 Sant Adrià de Besòs;Total;2017;36.624
08194 Sant Adrià de Besòs;Total;2016;36.496
08194 Sant Adrià de Besòs;Total;2015;35.814
08195 Sant Agustí de Lluçanès;Total;2022;100
08195 Sant Agustí de Lluçanès;Total;2021;92
08195 Sant Agustí de Lluçanès;Total;2020;89
08195 Sant Agustí de Lluçanès;Total;2019;85
08195 Sant Agustí de Lluçanès;Total;2018;87
08195 Sant Agustí de Lluçanès;Total;2017;86
08195 Sant Agustí de Lluçanès;Total;2016;92
08195 Sant Agustí de Lluçanès;Total;2015;90
08196 Sant Andreu de la Barca;Total;2022;26.965
08196 Sant Andreu de la Barca;Total;2021;27.175
08196 Sant Andreu de la Barca;Total;2020;27.569
08196 Sant Andreu de la Barca;Total;2019;27.558
08196 Sant Andreu de la Barca;Total;2018;27.332
08196 Sant Andreu de la Barca;Total;2017;27.303
08196 Sant Andreu de la Barca;Total;2016;27.434
08196 Sant Andreu de la Barca;Total;2015;27.340
08197 Sant Andreu de Llavaneres;Total;2022;11.593
08197 Sant Andreu de Llavaneres;Total;2021;11.150
08197 Sant Andreu de Llavaneres;Total;2020;11.133
08197 Sant Andreu de Llavaneres;Total;2019;10.968
08197 Sant Andreu de Llavaneres;Total;2018;10.877
08197 Sant Andreu de Llavaneres;Total;2017;10.758
08197 Sant Andreu de Llavaneres;Total;2016;10.663
08197 Sant Andreu de Llavaneres;Total;2015;10.493
08198 Sant Antoni de Vilamajor;Total;2022;6.483
08198 Sant Antoni de Vilamajor;Total;2021;6.383
08198 Sant Antoni de Vilamajor;Total;2020;6.208
08198 Sant Antoni de Vilamajor;Total;2019;6.135
08198 Sant Antoni de Vilamajor;Total;2018;6.095
08198 Sant Antoni de Vilamajor;Total;2017;6.005
08198 Sant Antoni de Vilamajor;Total;2016;5.862
08198 Sant Antoni de Vilamajor;Total;2015;5.789
08199 Sant Bartomeu del Grau;Total;2022;924
08199 Sant Bartomeu del Grau;Total;2021;913
08199 Sant Bartomeu del Grau;Total;2020;884
08199 Sant Bartomeu del Grau;Total;2019;858
08199 Sant Bartomeu del Grau;Total;2018;840
08199 Sant Bartomeu del Grau;Total;2017;858
08199 Sant Bartomeu del Grau;Total;2016;850
08199 Sant Bartomeu del Grau;Total;2015;863
08200 Sant Boi de Llobregat;Total;2022;83.371
08200 Sant Boi de Llobregat;Total;2021;83.755
08200 Sant Boi de Llobregat;Total;2020;84.500
08200 Sant Boi de Llobregat;Total;2019;83.605
08200 Sant Boi de Llobregat;Total;2018;82.904
08200 Sant Boi de Llobregat;Total;2017;82.142
08200 Sant Boi de Llobregat;Total;2016;82.402
08200 Sant Boi de Llobregat;Total;2015;82.195
08201 Sant Boi de Lluçanès;Total;2022;575
08201 Sant Boi de Lluçanès;Total;2021;573
08201 Sant Boi de Lluçanès;Total;2020;580
08201 Sant Boi de Lluçanès;Total;2019;541
08201 Sant Boi de Lluçanès;Total;2018;532
08201 Sant Boi de Lluçanès;Total;2017;515
08201 Sant Boi de Lluçanès;Total;2016;527
08201 Sant Boi de Lluçanès;Total;2015;544
08203 Sant Cebrià de Vallalta;Total;2022;3.619
08203 Sant Cebrià de Vallalta;Total;2021;3.570
08203 Sant Cebrià de Vallalta;Total;2020;3.438
08203 Sant Cebrià de Vallalta;Total;2019;3.385
08203 Sant Cebrià de Vallalta;Total;2018;3.344
08203 Sant Cebrià de Vallalta;Total;2017;3.310
08203 Sant Cebrià de Vallalta;Total;2016;3.329
08203 Sant Cebrià de Vallalta;Total;2015;3.326
08202 Sant Celoni;Total;2022;18.285
08202 Sant Celoni;Total;2021;18.176
08202 Sant Celoni;Total;2020;18.136
08202 Sant Celoni;Total;2019;17.904
08202 Sant Celoni;Total;2018;17.754
08202 Sant Celoni;Total;2017;17.588
08202 Sant Celoni;Total;2016;17.540
08202 Sant Celoni;Total;2015;17.317
08204 Sant Climent de Llobregat;Total;2022;4.170
08204 Sant Climent de Llobregat;Total;2021;4.193
08204 Sant Climent de Llobregat;Total;2020;4.160
08204 Sant Climent de Llobregat;Total;2019;4.129
08204 Sant Climent de Llobregat;Total;2018;4.107
08204 Sant Climent de Llobregat;Total;2017;4.038
08204 Sant Climent de Llobregat;Total;2016;4.024
08204 Sant Climent de Llobregat;Total;2015;4.013
08205 Sant Cugat del Vallès;Total;2022;95.725
08205 Sant Cugat del Vallès;Total;2021;94.012
08205 Sant Cugat del Vallès;Total;2020;92.977
08205 Sant Cugat del Vallès;Total;2019;91.006
08205 Sant Cugat del Vallès;Total;2018;90.664
08205 Sant Cugat del Vallès;Total;2017;89.516
08205 Sant Cugat del Vallès;Total;2016;88.921
08205 Sant Cugat del Vallès;Total;2015;87.830
08206 Sant Cugat Sesgarrigues;Total;2022;1.009
08206 Sant Cugat Sesgarrigues;Total;2021;1.004
08206 Sant Cugat Sesgarrigues;Total;2020;1.009
08206 Sant Cugat Sesgarrigues;Total;2019;1.007
08206 Sant Cugat Sesgarrigues;Total;2018;989
08206 Sant Cugat Sesgarrigues;Total;2017;980
08206 Sant Cugat Sesgarrigues;Total;2016;973
08206 Sant Cugat Sesgarrigues;Total;2015;978
08207 Sant Esteve de Palautordera;Total;2022;3.043
08207 Sant Esteve de Palautordera;Total;2021;2.997
08207 Sant Esteve de Palautordera;Total;2020;2.864
08207 Sant Esteve de Palautordera;Total;2019;2.820
08207 Sant Esteve de Palautordera;Total;2018;2.749
08207 Sant Esteve de Palautordera;Total;2017;2.648
08207 Sant Esteve de Palautordera;Total;2016;2.599
08207 Sant Esteve de Palautordera;Total;2015;2.568
08208 Sant Esteve Sesrovires;Total;2022;7.889
08208 Sant Esteve Sesrovires;Total;2021;7.771
08208 Sant Esteve Sesrovires;Total;2020;7.696
08208 Sant Esteve Sesrovires;Total;2019;7.612
08208 Sant Esteve Sesrovires;Total;2018;7.800
08208 Sant Esteve Sesrovires;Total;2017;7.670
08208 Sant Esteve Sesrovires;Total;2016;7.644
08208 Sant Esteve Sesrovires;Total;2015;7.613
08210 Sant Feliu de Codines;Total;2022;6.460
08210 Sant Feliu de Codines;Total;2021;6.406
08210 Sant Feliu de Codines;Total;2020;6.363
08210 Sant Feliu de Codines;Total;2019;6.259
08210 Sant Feliu de Codines;Total;2018;6.184
08210 Sant Feliu de Codines;Total;2017;6.045
08210 Sant Feliu de Codines;Total;2016;5.968
08210 Sant Feliu de Codines;Total;2015;5.908
08211 Sant Feliu de Llobregat;Total;2022;45.642
08211 Sant Feliu de Llobregat;Total;2021;45.463
08211 Sant Feliu de Llobregat;Total;2020;45.467
08211 Sant Feliu de Llobregat;Total;2019;44.860
08211 Sant Feliu de Llobregat;Total;2018;44.474
08211 Sant Feliu de Llobregat;Total;2017;44.198
08211 Sant Feliu de Llobregat;Total;2016;44.086
08211 Sant Feliu de Llobregat;Total;2015;43.800
08212 Sant Feliu Sasserra;Total;2022;611
08212 Sant Feliu Sasserra;Total;2021;617
08212 Sant Feliu Sasserra;Total;2020;605
08212 Sant Feliu Sasserra;Total;2019;602
08212 Sant Feliu Sasserra;Total;2018;600
08212 Sant Feliu Sasserra;Total;2017;606
08212 Sant Feliu Sasserra;Total;2016;612
08212 Sant Feliu Sasserra;Total;2015;628
08209 Sant Fost de Campsentelles;Total;2022;9.064
08209 Sant Fost de Campsentelles;Total;2021;8.997
08209 Sant Fost de Campsentelles;Total;2020;8.853
08209 Sant Fost de Campsentelles;Total;2019;8.737
08209 Sant Fost de Campsentelles;Total;2018;8.722
08209 Sant Fost de Campsentelles;Total;2017;8.664
08209 Sant Fost de Campsentelles;Total;2016;8.650
08209 Sant Fost de Campsentelles;Total;2015;8.603
08213 Sant Fruitós de Bages;Total;2022;9.025
08213 Sant Fruitós de Bages;Total;2021;8.936
08213 Sant Fruitós de Bages;Total;2020;8.837
08213 Sant Fruitós de Bages;Total;2019;8.703
08213 Sant Fruitós de Bages;Total;2018;8.593
08213 Sant Fruitós de Bages;Total;2017;8.512
08213 Sant Fruitós de Bages;Total;2016;8.387
08213 Sant Fruitós de Bages;Total;2015;8.351
08215 Sant Hipòlit de Voltregà;Total;2022;3.644
08215 Sant Hipòlit de Voltregà;Total;2021;3.547
08215 Sant Hipòlit de Voltregà;Total;2020;3.540
08215 Sant Hipòlit de Voltregà;Total;2019;3.484
08215 Sant Hipòlit de Voltregà;Total;2018;3.475
08215 Sant Hipòlit de Voltregà;Total;2017;3.453
08215 Sant Hipòlit de Voltregà;Total;2016;3.462
08215 Sant Hipòlit de Voltregà;Total;2015;3.429
08193 Sant Iscle de Vallalta;Total;2022;1.433
08193 Sant Iscle de Vallalta;Total;2021;1.438
08193 Sant Iscle de Vallalta;Total;2020;1.342
08193 Sant Iscle de Vallalta;Total;2019;1.332
08193 Sant Iscle de Vallalta;Total;2018;1.313
08193 Sant Iscle de Vallalta;Total;2017;1.295
08193 Sant Iscle de Vallalta;Total;2016;1.292
08193 Sant Iscle de Vallalta;Total;2015;1.308
08216 Sant Jaume de Frontanyà;Total;2022;31
08216 Sant Jaume de Frontanyà;Total;2021;28
08216 Sant Jaume de Frontanyà;Total;2020;30
08216 Sant Jaume de Frontanyà;Total;2019;30
08216 Sant Jaume de Frontanyà;Total;2018;30
08216 Sant Jaume de Frontanyà;Total;2017;30
08216 Sant Jaume de Frontanyà;Total;2016;27
08216 Sant Jaume de Frontanyà;Total;2015;26
08218 Sant Joan de Vilatorrada;Total;2022;10.820
08218 Sant Joan de Vilatorrada;Total;2021;10.871
08218 Sant Joan de Vilatorrada;Total;2020;10.998
08218 Sant Joan de Vilatorrada;Total;2019;10.936
08218 Sant Joan de Vilatorrada;Total;2018;10.820
08218 Sant Joan de Vilatorrada;Total;2017;10.802
08218 Sant Joan de Vilatorrada;Total;2016;10.759
08218 Sant Joan de Vilatorrada;Total;2015;10.768
08217 Sant Joan Despí;Total;2022;34.039
08217 Sant Joan Despí;Total;2021;34.130
08217 Sant Joan Despí;Total;2020;34.267
08217 Sant Joan Despí;Total;2019;34.123
08217 Sant Joan Despí;Total;2018;34.084
08217 Sant Joan Despí;Total;2017;33.873
08217 Sant Joan Despí;Total;2016;33.502
08217 Sant Joan Despí;Total;2015;33.264
08903 Sant Julià de Cerdanyola;Total;2022;241
08903 Sant Julià de Cerdanyola;Total;2021;235
08903 Sant Julià de Cerdanyola;Total;2020;229
08903 Sant Julià de Cerdanyola;Total;2019;228
08903 Sant Julià de Cerdanyola;Total;2018;244
08903 Sant Julià de Cerdanyola;Total;2017;242
08903 Sant Julià de Cerdanyola;Total;2016;251
08903 Sant Julià de Cerdanyola;Total;2015;242
08220 Sant Julià de Vilatorta;Total;2022;3.193
08220 Sant Julià de Vilatorta;Total;2021;3.152
08220 Sant Julià de Vilatorta;Total;2020;3.140
08220 Sant Julià de Vilatorta;Total;2019;3.114
08220 Sant Julià de Vilatorta;Total;2018;3.096
08220 Sant Julià de Vilatorta;Total;2017;3.101
08220 Sant Julià de Vilatorta;Total;2016;3.113
08220 Sant Julià de Vilatorta;Total;2015;3.104
08221 Sant Just Desvern;Total;2022;19.806
08221 Sant Just Desvern;Total;2021;19.379
08221 Sant Just Desvern;Total;2020;18.670
08221 Sant Just Desvern;Total;2019;17.805
08221 Sant Just Desvern;Total;2018;17.494
08221 Sant Just Desvern;Total;2017;17.201
08221 Sant Just Desvern;Total;2016;16.927
08221 Sant Just Desvern;Total;2015;16.631
08222 Sant Llorenç d'Hortons;Total;2022;2.503
08222 Sant Llorenç d'Hortons;Total;2021;2.459
08222 Sant Llorenç d'Hortons;Total;2020;2.428
08222 Sant Llorenç d'Hortons;Total;2019;2.413
08222 Sant Llorenç d'Hortons;Total;2018;2.598
08222 Sant Llorenç d'Hortons;Total;2017;2.547
08222 Sant Llorenç d'Hortons;Total;2016;2.562
08222 Sant Llorenç d'Hortons;Total;2015;2.557
08223 Sant Llorenç Savall;Total;2022;2.524
08223 Sant Llorenç Savall;Total;2021;2.514
08223 Sant Llorenç Savall;Total;2020;2.417
08223 Sant Llorenç Savall;Total;2019;2.373
08223 Sant Llorenç Savall;Total;2018;2.371
08223 Sant Llorenç Savall;Total;2017;2.361
08223 Sant Llorenç Savall;Total;2016;2.375
08223 Sant Llorenç Savall;Total;2015;2.380
08225 Sant Martí d'Albars;Total;2022;119
08225 Sant Martí d'Albars;Total;2021;107
08225 Sant Martí d'Albars;Total;2020;114
08225 Sant Martí d'Albars;Total;2019;112
08225 Sant Martí d'Albars;Total;2018;113
08225 Sant Martí d'Albars;Total;2017;110
08225 Sant Martí d'Albars;Total;2016;108
08225 Sant Martí d'Albars;Total;2015;110
08224 Sant Martí de Centelles;Total;2022;1.232
08224 Sant Martí de Centelles;Total;2021;1.186
08224 Sant Martí de Centelles;Total;2020;1.184
08224 Sant Martí de Centelles;Total;2019;1.167
08224 Sant Martí de Centelles;Total;2018;1.131
08224 Sant Martí de Centelles;Total;2017;1.125
08224 Sant Martí de Centelles;Total;2016;1.122
08224 Sant Martí de Centelles;Total;2015;1.103
08226 Sant Martí de Tous;Total;2022;1.243
08226 Sant Martí de Tous;Total;2021;1.236
08226 Sant Martí de Tous;Total;2020;1.228
08226 Sant Martí de Tous;Total;2019;1.235
08226 Sant Martí de Tous;Total;2018;1.206
08226 Sant Martí de Tous;Total;2017;1.196
08226 Sant Martí de Tous;Total;2016;1.190
08226 Sant Martí de Tous;Total;2015;1.186
08227 Sant Martí Sarroca;Total;2022;3.313
08227 Sant Martí Sarroca;Total;2021;3.286
08227 Sant Martí Sarroca;Total;2020;3.261
08227 Sant Martí Sarroca;Total;2019;3.264
08227 Sant Martí Sarroca;Total;2018;3.231
08227 Sant Martí Sarroca;Total;2017;3.197
08227 Sant Martí Sarroca;Total;2016;3.099
08227 Sant Martí Sarroca;Total;2015;3.092
08228 Sant Martí Sesgueioles;Total;2022;361
08228 Sant Martí Sesgueioles;Total;2021;344
08228 Sant Martí Sesgueioles;Total;2020;342
08228 Sant Martí Sesgueioles;Total;2019;343
08228 Sant Martí Sesgueioles;Total;2018;344
08228 Sant Martí Sesgueioles;Total;2017;354
08228 Sant Martí Sesgueioles;Total;2016;371
08228 Sant Martí Sesgueioles;Total;2015;378
08229 Sant Mateu de Bages;Total;2022;628
08229 Sant Mateu de Bages;Total;2021;614
08229 Sant Mateu de Bages;Total;2020;608
08229 Sant Mateu de Bages;Total;2019;603
08229 Sant Mateu de Bages;Total;2018;600
08229 Sant Mateu de Bages;Total;2017;611
08229 Sant Mateu de Bages;Total;2016;618
08229 Sant Mateu de Bages;Total;2015;620
08231 Sant Pere de Ribes;Total;2022;31.688
08231 Sant Pere de Ribes;Total;2021;31.525
08231 Sant Pere de Ribes;Total;2020;31.111
08231 Sant Pere de Ribes;Total;2019;30.719
08231 Sant Pere de Ribes;Total;2018;30.658
08231 Sant Pere de Ribes;Total;2017;30.142
08231 Sant Pere de Ribes;Total;2016;29.842
08231 Sant Pere de Ribes;Total;2015;29.666
08232 Sant Pere de Riudebitlles;Total;2022;2.404
08232 Sant Pere de Riudebitlles;Total;2021;2.411
08232 Sant Pere de Riudebitlles;Total;2020;2.380
08232 Sant Pere de Riudebitlles;Total;2019;2.368
08232 Sant Pere de Riudebitlles;Total;2018;2.338
08232 Sant Pere de Riudebitlles;Total;2017;2.343
08232 Sant Pere de Riudebitlles;Total;2016;2.369
08232 Sant Pere de Riudebitlles;Total;2015;2.374
08233 Sant Pere de Torelló;Total;2022;2.514
08233 Sant Pere de Torelló;Total;2021;2.488
08233 Sant Pere de Torelló;Total;2020;2.470
08233 Sant Pere de Torelló;Total;2019;2.419
08233 Sant Pere de Torelló;Total;2018;2.419
08233 Sant Pere de Torelló;Total;2017;2.437
08233 Sant Pere de Torelló;Total;2016;2.427
08233 Sant Pere de Torelló;Total;2015;2.433
08234 Sant Pere de Vilamajor;Total;2022;4.815
08234 Sant Pere de Vilamajor;Total;2021;4.671
08234 Sant Pere de Vilamajor;Total;2020;4.544
08234 Sant Pere de Vilamajor;Total;2019;4.472
08234 Sant Pere de Vilamajor;Total;2018;4.371
08234 Sant Pere de Vilamajor;Total;2017;4.313
08234 Sant Pere de Vilamajor;Total;2016;4.257
08234 Sant Pere de Vilamajor;Total;2015;4.281
08189 Sant Pere Sallavinera;Total;2022;167
08189 Sant Pere Sallavinera;Total;2021;159
08189 Sant Pere Sallavinera;Total;2020;151
08189 Sant Pere Sallavinera;Total;2019;152
08189 Sant Pere Sallavinera;Total;2018;155
08189 Sant Pere Sallavinera;Total;2017;156
08189 Sant Pere Sallavinera;Total;2016;158
08189 Sant Pere Sallavinera;Total;2015;167
08235 Sant Pol de Mar;Total;2022;5.680
08235 Sant Pol de Mar;Total;2021;5.538
08235 Sant Pol de Mar;Total;2020;5.428
08235 Sant Pol de Mar;Total;2019;5.299
08235 Sant Pol de Mar;Total;2018;5.178
08235 Sant Pol de Mar;Total;2017;5.062
08235 Sant Pol de Mar;Total;2016;4.951
08235 Sant Pol de Mar;Total;2015;5.012
08236 Sant Quintí de Mediona;Total;2022;2.393
08236 Sant Quintí de Mediona;Total;2021;2.367
08236 Sant Quintí de Mediona;Total;2020;2.317
08236 Sant Quintí de Mediona;Total;2019;2.254
08236 Sant Quintí de Mediona;Total;2018;2.179
08236 Sant Quintí de Mediona;Total;2017;2.170
08236 Sant Quintí de Mediona;Total;2016;2.121
08236 Sant Quintí de Mediona;Total;2015;2.116
08237 Sant Quirze de Besora;Total;2022;2.142
08237 Sant Quirze de Besora;Total;2021;2.145
08237 Sant Quirze de Besora;Total;2020;2.154
08237 Sant Quirze de Besora;Total;2019;2.167
08237 Sant Quirze de Besora;Total;2018;2.107
08237 Sant Quirze de Besora;Total;2017;2.092
08237 Sant Quirze de Besora;Total;2016;2.125
08237 Sant Quirze de Besora;Total;2015;2.132
08238 Sant Quirze del Vallès;Total;2022;20.180
08238 Sant Quirze del Vallès;Total;2021;20.156
08238 Sant Quirze del Vallès;Total;2020;20.195
08238 Sant Quirze del Vallès;Total;2019;20.141
08238 Sant Quirze del Vallès;Total;2018;19.939
08238 Sant Quirze del Vallès;Total;2017;19.867
08238 Sant Quirze del Vallès;Total;2016;19.664
08238 Sant Quirze del Vallès;Total;2015;19.602
08239 Sant Quirze Safaja;Total;2022;672
08239 Sant Quirze Safaja;Total;2021;660
08239 Sant Quirze Safaja;Total;2020;631
08239 Sant Quirze Safaja;Total;2019;627
08239 Sant Quirze Safaja;Total;2018;637
08239 Sant Quirze Safaja;Total;2017;627
08239 Sant Quirze Safaja;Total;2016;637
08239 Sant Quirze Safaja;Total;2015;622
08240 Sant Sadurní d'Anoia;Total;2022;12.863
08240 Sant Sadurní d'Anoia;Total;2021;12.840
08240 Sant Sadurní d'Anoia;Total;2020;12.841
08240 Sant Sadurní d'Anoia;Total;2019;12.887
08240 Sant Sadurní d'Anoia;Total;2018;12.866
08240 Sant Sadurní d'Anoia;Total;2017;12.749
08240 Sant Sadurní d'Anoia;Total;2016;12.654
08240 Sant Sadurní d'Anoia;Total;2015;12.689
08241 Sant Sadurní d'Osormort;Total;2022;90
08241 Sant Sadurní d'Osormort;Total;2021;76
08241 Sant Sadurní d'Osormort;Total;2020;76
08241 Sant Sadurní d'Osormort;Total;2019;78
08241 Sant Sadurní d'Osormort;Total;2018;79
08241 Sant Sadurní d'Osormort;Total;2017;79
08241 Sant Sadurní d'Osormort;Total;2016;80
08241 Sant Sadurní d'Osormort;Total;2015;86
08098 Sant Salvador de Guardiola;Total;2022;3.351
08098 Sant Salvador de Guardiola;Total;2021;3.243
08098 Sant Salvador de Guardiola;Total;2020;3.221
08098 Sant Salvador de Guardiola;Total;2019;3.179
08098 Sant Salvador de Guardiola;Total;2018;3.168
08098 Sant Salvador de Guardiola;Total;2017;3.127
08098 Sant Salvador de Guardiola;Total;2016;3.141
08098 Sant Salvador de Guardiola;Total;2015;3.126
08262 Sant Vicenç de Castellet;Total;2022;9.949
08262 Sant Vicenç de Castellet;Total;2021;9.868
08262 Sant Vicenç de Castellet;Total;2020;9.767
08262 Sant Vicenç de Castellet;Total;2019;9.523
08262 Sant Vicenç de Castellet;Total;2018;9.274
08262 Sant Vicenç de Castellet;Total;2017;9.300
08262 Sant Vicenç de Castellet;Total;2016;9.235
08262 Sant Vicenç de Castellet;Total;2015;9.246
08264 Sant Vicenç de Montalt;Total;2022;6.661
08264 Sant Vicenç de Montalt;Total;2021;6.523
08264 Sant Vicenç de Montalt;Total;2020;6.452
08264 Sant Vicenç de Montalt;Total;2019;6.407
08264 Sant Vicenç de Montalt;Total;2018;6.372
