Municipios;Sexo;Periodo;Total
43172 Vilaverd;Total;2020;443
43172 Vilaverd;Total;2019;452
43172 Vilaverd;Total;2018;456
43172 Vilaverd;Total;2017;440
43172 Vilaverd;Total;2016;452
43172 Vilaverd;Total;2015;469
43173 Vilella Alta, La;Total;2022;136
43173 Vilella Alta, La;Total;2021;131
43173 Vilella Alta, La;Total;2020;133
43173 Vilella Alta, La;Total;2019;135
43173 Vilella Alta, La;Total;2018;132
43173 Vilella Alta, La;Total;2017;127
43173 Vilella Alta, La;Total;2016;135
43173 Vilella Alta, La;Total;2015;135
43174 Vilella Baixa, La;Total;2022;202
43174 Vilella Baixa, La;Total;2021;208
43174 Vilella Baixa, La;Total;2020;204
43174 Vilella Baixa, La;Total;2019;202
43174 Vilella Baixa, La;Total;2018;202
43174 Vilella Baixa, La;Total;2017;200
43174 Vilella Baixa, La;Total;2016;193
43174 Vilella Baixa, La;Total;2015;197
43176 Vimbodí i Poblet;Total;2022;884
43176 Vimbodí i Poblet;Total;2021;880
43176 Vimbodí i Poblet;Total;2020;890
43176 Vimbodí i Poblet;Total;2019;892
43176 Vimbodí i Poblet;Total;2018;917
43176 Vimbodí i Poblet;Total;2017;917
43176 Vimbodí i Poblet;Total;2016;954
43176 Vimbodí i Poblet;Total;2015;966
43177 Vinebre;Total;2022;407
43177 Vinebre;Total;2021;427
43177 Vinebre;Total;2020;425
43177 Vinebre;Total;2019;428
43177 Vinebre;Total;2018;432
43177 Vinebre;Total;2017;428
43177 Vinebre;Total;2016;430
43177 Vinebre;Total;2015;435
43178 Vinyols i els Arcs;Total;2022;2.258
43178 Vinyols i els Arcs;Total;2021;2.193
43178 Vinyols i els Arcs;Total;2020;2.124
43178 Vinyols i els Arcs;Total;2019;2.056
43178 Vinyols i els Arcs;Total;2018;1.974
43178 Vinyols i els Arcs;Total;2017;1.928
43178 Vinyols i els Arcs;Total;2016;1.918
43178 Vinyols i els Arcs;Total;2015;1.931
43052 Xerta;Total;2022;1.150
43052 Xerta;Total;2021;1.159
43052 Xerta;Total;2020;1.154
43052 Xerta;Total;2019;1.170
43052 Xerta;Total;2018;1.170
43052 Xerta;Total;2017;1.188
43052 Xerta;Total;2016;1.190
43052 Xerta;Total;2015;1.209
