Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
43153 Torredembarra;;;Renta neta media por hogar;2019;29.939
43153 Torredembarra;;;Renta neta media por hogar;2018;28.950
43153 Torredembarra;;;Renta neta media por hogar;2017;27.666
43153 Torredembarra;;;Renta neta media por hogar;2016;27.171
43153 Torredembarra;;;Renta neta media por hogar;2015;26.372
43154 Torroja del Priorat;;;Renta neta media por hogar;2020;26.250
43154 Torroja del Priorat;;;Renta neta media por hogar;2019;27.286
43154 Torroja del Priorat;;;Renta neta media por hogar;2018;26.308
43154 Torroja del Priorat;;;Renta neta media por hogar;2017;25.668
43154 Torroja del Priorat;;;Renta neta media por hogar;2016;25.262
43154 Torroja del Priorat;;;Renta neta media por hogar;2015;24.768
43155 Tortosa;;;Renta neta media por hogar;2020;32.438
43155 Tortosa;;;Renta neta media por hogar;2019;32.052
43155 Tortosa;;;Renta neta media por hogar;2018;30.837
43155 Tortosa;;;Renta neta media por hogar;2017;29.848
43155 Tortosa;;;Renta neta media por hogar;2016;29.019
43155 Tortosa;;;Renta neta media por hogar;2015;27.319
43156 Ulldecona;;;Renta neta media por hogar;2020;26.910
43156 Ulldecona;;;Renta neta media por hogar;2019;26.038
43156 Ulldecona;;;Renta neta media por hogar;2018;25.337
43156 Ulldecona;;;Renta neta media por hogar;2017;23.808
43156 Ulldecona;;;Renta neta media por hogar;2016;23.291
43156 Ulldecona;;;Renta neta media por hogar;2015;22.363
43157 Ulldemolins;;;Renta neta media por hogar;2020;25.674
43157 Ulldemolins;;;Renta neta media por hogar;2019;25.447
43157 Ulldemolins;;;Renta neta media por hogar;2018;24.760
43157 Ulldemolins;;;Renta neta media por hogar;2017;24.645
43157 Ulldemolins;;;Renta neta media por hogar;2016;23.374
43157 Ulldemolins;;;Renta neta media por hogar;2015;24.001
43158 Vallclara;;;Renta neta media por hogar;2020;32.591
43158 Vallclara;;;Renta neta media por hogar;2019;.
43158 Vallclara;;;Renta neta media por hogar;2018;.
43158 Vallclara;;;Renta neta media por hogar;2017;.
43158 Vallclara;;;Renta neta media por hogar;2016;26.638
43158 Vallclara;;;Renta neta media por hogar;2015;25.266
43159 Vallfogona de Riucorb;;;Renta neta media por hogar;2020;32.591
43159 Vallfogona de Riucorb;;;Renta neta media por hogar;2019;.
43159 Vallfogona de Riucorb;;;Renta neta media por hogar;2018;.
43159 Vallfogona de Riucorb;;;Renta neta media por hogar;2017;.
43159 Vallfogona de Riucorb;;;Renta neta media por hogar;2016;.
43159 Vallfogona de Riucorb;;;Renta neta media por hogar;2015;.
43160 Vallmoll;;;Renta neta media por hogar;2020;37.723
43160 Vallmoll;;;Renta neta media por hogar;2019;38.687
43160 Vallmoll;;;Renta neta media por hogar;2018;35.647
43160 Vallmoll;;;Renta neta media por hogar;2017;34.764
43160 Vallmoll;;;Renta neta media por hogar;2016;34.796
43160 Vallmoll;;;Renta neta media por hogar;2015;33.177
43161 Valls;;;Renta neta media por hogar;2020;34.234
43161 Valls;;;Renta neta media por hogar;2019;34.424
43161 Valls;;;Renta neta media por hogar;2018;33.214
43161 Valls;;;Renta neta media por hogar;2017;31.870
43161 Valls;;;Renta neta media por hogar;2016;31.477
43161 Valls;;;Renta neta media por hogar;2015;30.348
43162 Vandellòs i l'Hospitalet de l'Infant;;;Renta neta media por hogar;2020;37.763
43162 Vandellòs i l'Hospitalet de l'Infant;;;Renta neta media por hogar;2019;38.684
43162 Vandellòs i l'Hospitalet de l'Infant;;;Renta neta media por hogar;2018;37.786
43162 Vandellòs i l'Hospitalet de l'Infant;;;Renta neta media por hogar;2017;36.124
43162 Vandellòs i l'Hospitalet de l'Infant;;;Renta neta media por hogar;2016;35.610
43162 Vandellòs i l'Hospitalet de l'Infant;;;Renta neta media por hogar;2015;35.019
43163 Vendrell, El;;;Renta neta media por hogar;2020;30.321
43163 Vendrell, El;;;Renta neta media por hogar;2019;29.913
43163 Vendrell, El;;;Renta neta media por hogar;2018;28.671
43163 Vendrell, El;;;Renta neta media por hogar;2017;27.364
43163 Vendrell, El;;;Renta neta media por hogar;2016;26.613
43163 Vendrell, El;;;Renta neta media por hogar;2015;25.684
43164 Vespella de Gaià;;;Renta neta media por hogar;2020;29.429
43164 Vespella de Gaià;;;Renta neta media por hogar;2019;31.717
43164 Vespella de Gaià;;;Renta neta media por hogar;2018;30.205
43164 Vespella de Gaià;;;Renta neta media por hogar;2017;27.880
43164 Vespella de Gaià;;;Renta neta media por hogar;2016;25.255
43164 Vespella de Gaià;;;Renta neta media por hogar;2015;22.780
43165 Vilabella;;;Renta neta media por hogar;2020;33.229
43165 Vilabella;;;Renta neta media por hogar;2019;34.164
43165 Vilabella;;;Renta neta media por hogar;2018;33.769
43165 Vilabella;;;Renta neta media por hogar;2017;32.011
43165 Vilabella;;;Renta neta media por hogar;2016;31.139
43165 Vilabella;;;Renta neta media por hogar;2015;31.442
43166 Vilallonga del Camp;;;Renta neta media por hogar;2020;34.178
43166 Vilallonga del Camp;;;Renta neta media por hogar;2019;34.096
43166 Vilallonga del Camp;;;Renta neta media por hogar;2018;32.792
43166 Vilallonga del Camp;;;Renta neta media por hogar;2017;32.355
43166 Vilallonga del Camp;;;Renta neta media por hogar;2016;31.750
43166 Vilallonga del Camp;;;Renta neta media por hogar;2015;30.440
43167 Vilanova d'Escornalbou;;;Renta neta media por hogar;2020;31.216
43167 Vilanova d'Escornalbou;;;Renta neta media por hogar;2019;31.699
43167 Vilanova d'Escornalbou;;;Renta neta media por hogar;2018;28.122
43167 Vilanova d'Escornalbou;;;Renta neta media por hogar;2017;28.029
43167 Vilanova d'Escornalbou;;;Renta neta media por hogar;2016;27.487
43167 Vilanova d'Escornalbou;;;Renta neta media por hogar;2015;26.321
43168 Vilanova de Prades;;;Renta neta media por hogar;2020;25.829
43168 Vilanova de Prades;;;Renta neta media por hogar;2019;24.473
43168 Vilanova de Prades;;;Renta neta media por hogar;2018;23.400
43168 Vilanova de Prades;;;Renta neta media por hogar;2017;22.990
43168 Vilanova de Prades;;;Renta neta media por hogar;2016;22.086
43168 Vilanova de Prades;;;Renta neta media por hogar;2015;22.828
43169 Vilaplana;;;Renta neta media por hogar;2020;38.417
43169 Vilaplana;;;Renta neta media por hogar;2019;36.246
43169 Vilaplana;;;Renta neta media por hogar;2018;35.892
43169 Vilaplana;;;Renta neta media por hogar;2017;33.957
43169 Vilaplana;;;Renta neta media por hogar;2016;33.440
43169 Vilaplana;;;Renta neta media por hogar;2015;32.703
43170 Vila-rodona;;;Renta neta media por hogar;2020;30.464
43170 Vila-rodona;;;Renta neta media por hogar;2019;30.616
43170 Vila-rodona;;;Renta neta media por hogar;2018;29.745
43170 Vila-rodona;;;Renta neta media por hogar;2017;29.064
43170 Vila-rodona;;;Renta neta media por hogar;2016;27.022
43170 Vila-rodona;;;Renta neta media por hogar;2015;25.675
43171 Vila-seca;;;Renta neta media por hogar;2020;31.175
43171 Vila-seca;;;Renta neta media por hogar;2019;32.433
43171 Vila-seca;;;Renta neta media por hogar;2018;31.244
43171 Vila-seca;;;Renta neta media por hogar;2017;29.804
43171 Vila-seca;;;Renta neta media por hogar;2016;29.528
43171 Vila-seca;;;Renta neta media por hogar;2015;28.255
43172 Vilaverd;;;Renta neta media por hogar;2020;29.319
43172 Vilaverd;;;Renta neta media por hogar;2019;29.044
43172 Vilaverd;;;Renta neta media por hogar;2018;30.220
43172 Vilaverd;;;Renta neta media por hogar;2017;28.468
43172 Vilaverd;;;Renta neta media por hogar;2016;27.194
43172 Vilaverd;;;Renta neta media por hogar;2015;25.795
43173 Vilella Alta, La;;;Renta neta media por hogar;2020;34.032
43173 Vilella Alta, La;;;Renta neta media por hogar;2019;29.443
43173 Vilella Alta, La;;;Renta neta media por hogar;2018;27.293
43173 Vilella Alta, La;;;Renta neta media por hogar;2017;27.154
43173 Vilella Alta, La;;;Renta neta media por hogar;2016;28.957
43173 Vilella Alta, La;;;Renta neta media por hogar;2015;28.376
43174 Vilella Baixa, La;;;Renta neta media por hogar;2020;26.356
43174 Vilella Baixa, La;;;Renta neta media por hogar;2019;25.936
43174 Vilella Baixa, La;;;Renta neta media por hogar;2018;23.420
43174 Vilella Baixa, La;;;Renta neta media por hogar;2017;26.893
43174 Vilella Baixa, La;;;Renta neta media por hogar;2016;26.218
43174 Vilella Baixa, La;;;Renta neta media por hogar;2015;25.515
43175 Vilalba dels Arcs;;;Renta neta media por hogar;2020;27.154
43175 Vilalba dels Arcs;;;Renta neta media por hogar;2019;26.114
43175 Vilalba dels Arcs;;;Renta neta media por hogar;2018;25.645
43175 Vilalba dels Arcs;;;Renta neta media por hogar;2017;25.419
43175 Vilalba dels Arcs;;;Renta neta media por hogar;2016;25.048
43175 Vilalba dels Arcs;;;Renta neta media por hogar;2015;24.468
43176 Vimbodí i Poblet;;;Renta neta media por hogar;2020;33.365
43176 Vimbodí i Poblet;;;Renta neta media por hogar;2019;32.379
43176 Vimbodí i Poblet;;;Renta neta media por hogar;2018;30.905
43176 Vimbodí i Poblet;;;Renta neta media por hogar;2017;29.718
43176 Vimbodí i Poblet;;;Renta neta media por hogar;2016;31.728
43176 Vimbodí i Poblet;;;Renta neta media por hogar;2015;29.571
43177 Vinebre;;;Renta neta media por hogar;2020;32.419
43177 Vinebre;;;Renta neta media por hogar;2019;31.538
43177 Vinebre;;;Renta neta media por hogar;2018;28.714
43177 Vinebre;;;Renta neta media por hogar;2017;30.087
43177 Vinebre;;;Renta neta media por hogar;2016;28.445
43177 Vinebre;;;Renta neta media por hogar;2015;28.883
43178 Vinyols i els Arcs;;;Renta neta media por hogar;2020;34.820
43178 Vinyols i els Arcs;;;Renta neta media por hogar;2019;36.121
43178 Vinyols i els Arcs;;;Renta neta media por hogar;2018;34.653
43178 Vinyols i els Arcs;;;Renta neta media por hogar;2017;32.011
43178 Vinyols i els Arcs;;;Renta neta media por hogar;2016;31.522
43178 Vinyols i els Arcs;;;Renta neta media por hogar;2015;30.305
43901 Deltebre;;;Renta neta media por hogar;2020;28.615
43901 Deltebre;;;Renta neta media por hogar;2019;28.519
43901 Deltebre;;;Renta neta media por hogar;2018;27.065
43901 Deltebre;;;Renta neta media por hogar;2017;25.537
43901 Deltebre;;;Renta neta media por hogar;2016;24.983
43901 Deltebre;;;Renta neta media por hogar;2015;24.721
43902 Sant Jaume d'Enveja;;;Renta neta media por hogar;2020;27.153
43902 Sant Jaume d'Enveja;;;Renta neta media por hogar;2019;26.506
43902 Sant Jaume d'Enveja;;;Renta neta media por hogar;2018;25.283
43902 Sant Jaume d'Enveja;;;Renta neta media por hogar;2017;24.064
43902 Sant Jaume d'Enveja;;;Renta neta media por hogar;2016;23.549
43902 Sant Jaume d'Enveja;;;Renta neta media por hogar;2015;22.549
43903 Camarles;;;Renta neta media por hogar;2020;27.074
43903 Camarles;;;Renta neta media por hogar;2019;26.794
43903 Camarles;;;Renta neta media por hogar;2018;25.477
43903 Camarles;;;Renta neta media por hogar;2017;24.206
43903 Camarles;;;Renta neta media por hogar;2016;23.489
43903 Camarles;;;Renta neta media por hogar;2015;22.381
43904 Aldea, L';;;Renta neta media por hogar;2020;27.063
43904 Aldea, L';;;Renta neta media por hogar;2019;26.427
43904 Aldea, L';;;Renta neta media por hogar;2018;25.268
43904 Aldea, L';;;Renta neta media por hogar;2017;23.759
43904 Aldea, L';;;Renta neta media por hogar;2016;23.116
43904 Aldea, L';;;Renta neta media por hogar;2015;22.151
43905 Salou;;;Renta neta media por hogar;2020;27.986
43905 Salou;;;Renta neta media por hogar;2019;30.397
43905 Salou;;;Renta neta media por hogar;2018;29.273
43905 Salou;;;Renta neta media por hogar;2017;28.351
43905 Salou;;;Renta neta media por hogar;2016;26.995
43905 Salou;;;Renta neta media por hogar;2015;25.850
43906 Ampolla, L';;;Renta neta media por hogar;2020;27.992
43906 Ampolla, L';;;Renta neta media por hogar;2019;28.002
43906 Ampolla, L';;;Renta neta media por hogar;2018;26.670
43906 Ampolla, L';;;Renta neta media por hogar;2017;25.493
43906 Ampolla, L';;;Renta neta media por hogar;2016;24.076
43906 Ampolla, L';;;Renta neta media por hogar;2015;23.365
43907 Canonja, La;;;Renta neta media por hogar;2020;33.657
43907 Canonja, La;;;Renta neta media por hogar;2019;33.509
43907 Canonja, La;;;Renta neta media por hogar;2018;32.292
43907 Canonja, La;;;Renta neta media por hogar;2017;31.722
43907 Canonja, La;;;Renta neta media por hogar;2016;30.176
43907 Canonja, La;;;Renta neta media por hogar;2015;28.994
