Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
17166 Sant Jordi Desvalls;;;Renta neta media por hogar;2016;33.598
17166 Sant Jordi Desvalls;;;Renta neta media por hogar;2015;31.310
17167 Sant Joan de les Abadesses;;;Renta neta media por hogar;2020;35.299
17167 Sant Joan de les Abadesses;;;Renta neta media por hogar;2019;35.301
17167 Sant Joan de les Abadesses;;;Renta neta media por hogar;2018;34.051
17167 Sant Joan de les Abadesses;;;Renta neta media por hogar;2017;32.769
17167 Sant Joan de les Abadesses;;;Renta neta media por hogar;2016;31.746
17167 Sant Joan de les Abadesses;;;Renta neta media por hogar;2015;31.514
17168 Sant Joan de Mollet;;;Renta neta media por hogar;2020;41.755
17168 Sant Joan de Mollet;;;Renta neta media por hogar;2019;41.853
17168 Sant Joan de Mollet;;;Renta neta media por hogar;2018;39.343
17168 Sant Joan de Mollet;;;Renta neta media por hogar;2017;36.759
17168 Sant Joan de Mollet;;;Renta neta media por hogar;2016;32.111
17168 Sant Joan de Mollet;;;Renta neta media por hogar;2015;33.530
17169 Sant Julià de Ramis;;;Renta neta media por hogar;2020;44.682
17169 Sant Julià de Ramis;;;Renta neta media por hogar;2019;44.926
17169 Sant Julià de Ramis;;;Renta neta media por hogar;2018;42.933
17169 Sant Julià de Ramis;;;Renta neta media por hogar;2017;40.402
17169 Sant Julià de Ramis;;;Renta neta media por hogar;2016;39.276
17169 Sant Julià de Ramis;;;Renta neta media por hogar;2015;38.839
17170 Vallfogona de Ripollès;;;Renta neta media por hogar;2020;33.504
17170 Vallfogona de Ripollès;;;Renta neta media por hogar;2019;34.936
17170 Vallfogona de Ripollès;;;Renta neta media por hogar;2018;32.380
17170 Vallfogona de Ripollès;;;Renta neta media por hogar;2017;31.392
17170 Vallfogona de Ripollès;;;Renta neta media por hogar;2016;31.812
17170 Vallfogona de Ripollès;;;Renta neta media por hogar;2015;30.411
17171 Sant Llorenç de la Muga;;;Renta neta media por hogar;2020;31.670
17171 Sant Llorenç de la Muga;;;Renta neta media por hogar;2019;31.039
17171 Sant Llorenç de la Muga;;;Renta neta media por hogar;2018;30.323
17171 Sant Llorenç de la Muga;;;Renta neta media por hogar;2017;26.584
17171 Sant Llorenç de la Muga;;;Renta neta media por hogar;2016;25.337
17171 Sant Llorenç de la Muga;;;Renta neta media por hogar;2015;25.581
17172 Sant Martí de Llémena;;;Renta neta media por hogar;2020;39.279
17172 Sant Martí de Llémena;;;Renta neta media por hogar;2019;38.925
17172 Sant Martí de Llémena;;;Renta neta media por hogar;2018;36.115
17172 Sant Martí de Llémena;;;Renta neta media por hogar;2017;36.373
17172 Sant Martí de Llémena;;;Renta neta media por hogar;2016;35.859
17172 Sant Martí de Llémena;;;Renta neta media por hogar;2015;35.357
17173 Sant Martí Vell;;;Renta neta media por hogar;2020;41.518
17173 Sant Martí Vell;;;Renta neta media por hogar;2019;37.859
17173 Sant Martí Vell;;;Renta neta media por hogar;2018;47.817
17173 Sant Martí Vell;;;Renta neta media por hogar;2017;39.158
17173 Sant Martí Vell;;;Renta neta media por hogar;2016;36.098
17173 Sant Martí Vell;;;Renta neta media por hogar;2015;33.761
17174 Sant Miquel de Campmajor;;;Renta neta media por hogar;2020;38.394
17174 Sant Miquel de Campmajor;;;Renta neta media por hogar;2019;37.685
17174 Sant Miquel de Campmajor;;;Renta neta media por hogar;2018;38.344
17174 Sant Miquel de Campmajor;;;Renta neta media por hogar;2017;35.847
17174 Sant Miquel de Campmajor;;;Renta neta media por hogar;2016;37.455
17174 Sant Miquel de Campmajor;;;Renta neta media por hogar;2015;36.342
17175 Sant Miquel de Fluvià;;;Renta neta media por hogar;2020;30.241
17175 Sant Miquel de Fluvià;;;Renta neta media por hogar;2019;31.674
17175 Sant Miquel de Fluvià;;;Renta neta media por hogar;2018;29.442
17175 Sant Miquel de Fluvià;;;Renta neta media por hogar;2017;27.511
17175 Sant Miquel de Fluvià;;;Renta neta media por hogar;2016;26.569
17175 Sant Miquel de Fluvià;;;Renta neta media por hogar;2015;25.622
17176 Sant Mori;;;Renta neta media por hogar;2020;36.750
17176 Sant Mori;;;Renta neta media por hogar;2019;45.655
17176 Sant Mori;;;Renta neta media por hogar;2018;44.031
17176 Sant Mori;;;Renta neta media por hogar;2017;45.400
17176 Sant Mori;;;Renta neta media por hogar;2016;38.671
17176 Sant Mori;;;Renta neta media por hogar;2015;44.909
17177 Sant Pau de Segúries;;;Renta neta media por hogar;2020;33.392
17177 Sant Pau de Segúries;;;Renta neta media por hogar;2019;31.148
17177 Sant Pau de Segúries;;;Renta neta media por hogar;2018;31.070
17177 Sant Pau de Segúries;;;Renta neta media por hogar;2017;29.487
17177 Sant Pau de Segúries;;;Renta neta media por hogar;2016;28.343
17177 Sant Pau de Segúries;;;Renta neta media por hogar;2015;27.492
17178 Sant Pere Pescador;;;Renta neta media por hogar;2020;31.909
17178 Sant Pere Pescador;;;Renta neta media por hogar;2019;33.637
17178 Sant Pere Pescador;;;Renta neta media por hogar;2018;31.503
17178 Sant Pere Pescador;;;Renta neta media por hogar;2017;28.655
17178 Sant Pere Pescador;;;Renta neta media por hogar;2016;27.343
17178 Sant Pere Pescador;;;Renta neta media por hogar;2015;27.260
17180 Santa Coloma de Farners;;;Renta neta media por hogar;2020;35.249
17180 Santa Coloma de Farners;;;Renta neta media por hogar;2019;34.920
17180 Santa Coloma de Farners;;;Renta neta media por hogar;2018;33.643
17180 Santa Coloma de Farners;;;Renta neta media por hogar;2017;32.897
17180 Santa Coloma de Farners;;;Renta neta media por hogar;2016;31.243
17180 Santa Coloma de Farners;;;Renta neta media por hogar;2015;30.421
17181 Santa Cristina d'Aro;;;Renta neta media por hogar;2020;36.284
17181 Santa Cristina d'Aro;;;Renta neta media por hogar;2019;36.321
17181 Santa Cristina d'Aro;;;Renta neta media por hogar;2018;35.736
17181 Santa Cristina d'Aro;;;Renta neta media por hogar;2017;32.923
17181 Santa Cristina d'Aro;;;Renta neta media por hogar;2016;31.638
17181 Santa Cristina d'Aro;;;Renta neta media por hogar;2015;30.781
17182 Santa Llogaia d'Àlguema;;;Renta neta media por hogar;2020;31.979
17182 Santa Llogaia d'Àlguema;;;Renta neta media por hogar;2019;32.518
17182 Santa Llogaia d'Àlguema;;;Renta neta media por hogar;2018;30.637
17182 Santa Llogaia d'Àlguema;;;Renta neta media por hogar;2017;30.391
17182 Santa Llogaia d'Àlguema;;;Renta neta media por hogar;2016;27.659
17182 Santa Llogaia d'Àlguema;;;Renta neta media por hogar;2015;27.157
17183 Sant Aniol de Finestres;;;Renta neta media por hogar;2020;40.474
17183 Sant Aniol de Finestres;;;Renta neta media por hogar;2019;35.855
17183 Sant Aniol de Finestres;;;Renta neta media por hogar;2018;34.616
17183 Sant Aniol de Finestres;;;Renta neta media por hogar;2017;39.453
17183 Sant Aniol de Finestres;;;Renta neta media por hogar;2016;33.302
17183 Sant Aniol de Finestres;;;Renta neta media por hogar;2015;34.092
17184 Santa Pau;;;Renta neta media por hogar;2020;39.464
17184 Santa Pau;;;Renta neta media por hogar;2019;38.268
17184 Santa Pau;;;Renta neta media por hogar;2018;35.304
17184 Santa Pau;;;Renta neta media por hogar;2017;35.820
17184 Santa Pau;;;Renta neta media por hogar;2016;33.683
17184 Santa Pau;;;Renta neta media por hogar;2015;33.099
17185 Sant Joan les Fonts;;;Renta neta media por hogar;2020;39.424
17185 Sant Joan les Fonts;;;Renta neta media por hogar;2019;38.738
17185 Sant Joan les Fonts;;;Renta neta media por hogar;2018;37.128
17185 Sant Joan les Fonts;;;Renta neta media por hogar;2017;35.684
17185 Sant Joan les Fonts;;;Renta neta media por hogar;2016;35.570
17185 Sant Joan les Fonts;;;Renta neta media por hogar;2015;34.502
17186 Sarrià de Ter;;;Renta neta media por hogar;2020;37.674
17186 Sarrià de Ter;;;Renta neta media por hogar;2019;36.869
17186 Sarrià de Ter;;;Renta neta media por hogar;2018;35.769
17186 Sarrià de Ter;;;Renta neta media por hogar;2017;34.031
17186 Sarrià de Ter;;;Renta neta media por hogar;2016;33.042
17186 Sarrià de Ter;;;Renta neta media por hogar;2015;32.384
17187 Saus, Camallera i Llampaies;;;Renta neta media por hogar;2020;36.475
17187 Saus, Camallera i Llampaies;;;Renta neta media por hogar;2019;40.260
17187 Saus, Camallera i Llampaies;;;Renta neta media por hogar;2018;37.773
17187 Saus, Camallera i Llampaies;;;Renta neta media por hogar;2017;35.447
17187 Saus, Camallera i Llampaies;;;Renta neta media por hogar;2016;34.371
17187 Saus, Camallera i Llampaies;;;Renta neta media por hogar;2015;32.126
17188 Selva de Mar, La;;;Renta neta media por hogar;2020;30.947
17188 Selva de Mar, La;;;Renta neta media por hogar;2019;31.093
17188 Selva de Mar, La;;;Renta neta media por hogar;2018;27.824
17188 Selva de Mar, La;;;Renta neta media por hogar;2017;27.980
17188 Selva de Mar, La;;;Renta neta media por hogar;2016;28.117
17188 Selva de Mar, La;;;Renta neta media por hogar;2015;26.233
17189 Cellera de Ter, La;;;Renta neta media por hogar;2020;34.861
17189 Cellera de Ter, La;;;Renta neta media por hogar;2019;34.645
17189 Cellera de Ter, La;;;Renta neta media por hogar;2018;33.159
17189 Cellera de Ter, La;;;Renta neta media por hogar;2017;32.382
17189 Cellera de Ter, La;;;Renta neta media por hogar;2016;31.646
17189 Cellera de Ter, La;;;Renta neta media por hogar;2015;31.505
17190 Serinyà;;;Renta neta media por hogar;2020;37.918
17190 Serinyà;;;Renta neta media por hogar;2019;38.134
17190 Serinyà;;;Renta neta media por hogar;2018;36.692
17190 Serinyà;;;Renta neta media por hogar;2017;34.448
17190 Serinyà;;;Renta neta media por hogar;2016;34.266
17190 Serinyà;;;Renta neta media por hogar;2015;32.498
17191 Serra de Daró;;;Renta neta media por hogar;2020;43.493
17191 Serra de Daró;;;Renta neta media por hogar;2019;39.605
17191 Serra de Daró;;;Renta neta media por hogar;2018;37.320
17191 Serra de Daró;;;Renta neta media por hogar;2017;36.214
17191 Serra de Daró;;;Renta neta media por hogar;2016;32.512
17191 Serra de Daró;;;Renta neta media por hogar;2015;32.272
17192 Setcases;;;Renta neta media por hogar;2020;35.014
17192 Setcases;;;Renta neta media por hogar;2019;33.974
17192 Setcases;;;Renta neta media por hogar;2018;30.616
17192 Setcases;;;Renta neta media por hogar;2017;32.761
17192 Setcases;;;Renta neta media por hogar;2016;29.534
17192 Setcases;;;Renta neta media por hogar;2015;29.107
17193 Sils;;;Renta neta media por hogar;2020;34.626
17193 Sils;;;Renta neta media por hogar;2019;34.426
17193 Sils;;;Renta neta media por hogar;2018;33.250
17193 Sils;;;Renta neta media por hogar;2017;31.589
17193 Sils;;;Renta neta media por hogar;2016;30.666
17193 Sils;;;Renta neta media por hogar;2015;29.837
17194 Susqueda;;;Renta neta media por hogar;2020;35.624
17194 Susqueda;;;Renta neta media por hogar;2019;.
17194 Susqueda;;;Renta neta media por hogar;2018;33.229
17194 Susqueda;;;Renta neta media por hogar;2017;.
17194 Susqueda;;;Renta neta media por hogar;2016;.
17194 Susqueda;;;Renta neta media por hogar;2015;.
17195 Tallada d'Empordà, La;;;Renta neta media por hogar;2020;38.735
17195 Tallada d'Empordà, La;;;Renta neta media por hogar;2019;37.854
17195 Tallada d'Empordà, La;;;Renta neta media por hogar;2018;35.306
17195 Tallada d'Empordà, La;;;Renta neta media por hogar;2017;37.614
17195 Tallada d'Empordà, La;;;Renta neta media por hogar;2016;36.511
17195 Tallada d'Empordà, La;;;Renta neta media por hogar;2015;34.973
17196 Terrades;;;Renta neta media por hogar;2020;41.178
17196 Terrades;;;Renta neta media por hogar;2019;40.323
17196 Terrades;;;Renta neta media por hogar;2018;37.596
17196 Terrades;;;Renta neta media por hogar;2017;36.035
17196 Terrades;;;Renta neta media por hogar;2016;34.716
17196 Terrades;;;Renta neta media por hogar;2015;34.026
17197 Torrent;;;Renta neta media por hogar;2020;38.114
17197 Torrent;;;Renta neta media por hogar;2019;35.880
17197 Torrent;;;Renta neta media por hogar;2018;33.801
17197 Torrent;;;Renta neta media por hogar;2017;32.227
17197 Torrent;;;Renta neta media por hogar;2016;29.698
17197 Torrent;;;Renta neta media por hogar;2015;34.142
17198 Torroella de Fluvià;;;Renta neta media por hogar;2020;31.985
17198 Torroella de Fluvià;;;Renta neta media por hogar;2019;33.210
17198 Torroella de Fluvià;;;Renta neta media por hogar;2018;30.780
17198 Torroella de Fluvià;;;Renta neta media por hogar;2017;29.232
17198 Torroella de Fluvià;;;Renta neta media por hogar;2016;28.016
17198 Torroella de Fluvià;;;Renta neta media por hogar;2015;27.450
17199 Torroella de Montgrí;;;Renta neta media por hogar;2020;30.883
17199 Torroella de Montgrí;;;Renta neta media por hogar;2019;32.199
17199 Torroella de Montgrí;;;Renta neta media por hogar;2018;30.310
17199 Torroella de Montgrí;;;Renta neta media por hogar;2017;29.360
17199 Torroella de Montgrí;;;Renta neta media por hogar;2016;28.611
17199 Torroella de Montgrí;;;Renta neta media por hogar;2015;27.431
17200 Tortellà;;;Renta neta media por hogar;2020;36.039
17200 Tortellà;;;Renta neta media por hogar;2019;34.716
17200 Tortellà;;;Renta neta media por hogar;2018;33.232
17200 Tortellà;;;Renta neta media por hogar;2017;31.278
17200 Tortellà;;;Renta neta media por hogar;2016;31.259
17200 Tortellà;;;Renta neta media por hogar;2015;31.496
17201 Toses;;;Renta neta media por hogar;2020;38.765
17201 Toses;;;Renta neta media por hogar;2019;37.900
17201 Toses;;;Renta neta media por hogar;2018;37.794
17201 Toses;;;Renta neta media por hogar;2017;38.725
17201 Toses;;;Renta neta media por hogar;2016;33.583
17201 Toses;;;Renta neta media por hogar;2015;30.079
17202 Tossa de Mar;;;Renta neta media por hogar;2020;27.719
17202 Tossa de Mar;;;Renta neta media por hogar;2019;29.511
17202 Tossa de Mar;;;Renta neta media por hogar;2018;28.350
17202 Tossa de Mar;;;Renta neta media por hogar;2017;27.380
17202 Tossa de Mar;;;Renta neta media por hogar;2016;26.637
17202 Tossa de Mar;;;Renta neta media por hogar;2015;26.050
17203 Ultramort;;;Renta neta media por hogar;2020;41.919
17203 Ultramort;;;Renta neta media por hogar;2019;39.953
17203 Ultramort;;;Renta neta media por hogar;2018;37.789
17203 Ultramort;;;Renta neta media por hogar;2017;36.822
17203 Ultramort;;;Renta neta media por hogar;2016;34.019
17203 Ultramort;;;Renta neta media por hogar;2015;27.885
17204 Ullà;;;Renta neta media por hogar;2020;33.402
17204 Ullà;;;Renta neta media por hogar;2019;32.836
17204 Ullà;;;Renta neta media por hogar;2018;31.139
17204 Ullà;;;Renta neta media por hogar;2017;28.987
17204 Ullà;;;Renta neta media por hogar;2016;26.210
17204 Ullà;;;Renta neta media por hogar;2015;25.715
17205 Ullastret;;;Renta neta media por hogar;2020;41.468
17205 Ullastret;;;Renta neta media por hogar;2019;40.994
17205 Ullastret;;;Renta neta media por hogar;2018;43.119
17205 Ullastret;;;Renta neta media por hogar;2017;37.938
17205 Ullastret;;;Renta neta media por hogar;2016;37.783
17205 Ullastret;;;Renta neta media por hogar;2015;42.118
17206 Urús;;;Renta neta media por hogar;2020;45.914
17206 Urús;;;Renta neta media por hogar;2019;43.249
17206 Urús;;;Renta neta media por hogar;2018;41.801
17206 Urús;;;Renta neta media por hogar;2017;47.698
17206 Urús;;;Renta neta media por hogar;2016;41.968
17206 Urús;;;Renta neta media por hogar;2015;40.740
17207 Vall d'en Bas, La;;;Renta neta media por hogar;2020;43.005
17207 Vall d'en Bas, La;;;Renta neta media por hogar;2019;42.320
17207 Vall d'en Bas, La;;;Renta neta media por hogar;2018;40.243
17207 Vall d'en Bas, La;;;Renta neta media por hogar;2017;38.534
17207 Vall d'en Bas, La;;;Renta neta media por hogar;2016;38.030
17207 Vall d'en Bas, La;;;Renta neta media por hogar;2015;36.595
17208 Vall de Bianya, La;;;Renta neta media por hogar;2020;43.106
17208 Vall de Bianya, La;;;Renta neta media por hogar;2019;42.193
17208 Vall de Bianya, La;;;Renta neta media por hogar;2018;40.711
17208 Vall de Bianya, La;;;Renta neta media por hogar;2017;39.279
17208 Vall de Bianya, La;;;Renta neta media por hogar;2016;37.574
17208 Vall de Bianya, La;;;Renta neta media por hogar;2015;37.846
17209 Vall-llobrega;;;Renta neta media por hogar;2020;42.334
17209 Vall-llobrega;;;Renta neta media por hogar;2019;40.937
17209 Vall-llobrega;;;Renta neta media por hogar;2018;38.163
17209 Vall-llobrega;;;Renta neta media por hogar;2017;37.229
17209 Vall-llobrega;;;Renta neta media por hogar;2016;35.823
17209 Vall-llobrega;;;Renta neta media por hogar;2015;34.814
17210 Ventalló;;;Renta neta media por hogar;2020;37.125
17210 Ventalló;;;Renta neta media por hogar;2019;36.525
17210 Ventalló;;;Renta neta media por hogar;2018;38.458
17210 Ventalló;;;Renta neta media por hogar;2017;33.357
17210 Ventalló;;;Renta neta media por hogar;2016;32.892
17210 Ventalló;;;Renta neta media por hogar;2015;30.646
17211 Verges;;;Renta neta media por hogar;2020;34.841
17211 Verges;;;Renta neta media por hogar;2019;36.042
17211 Verges;;;Renta neta media por hogar;2018;33.698
17211 Verges;;;Renta neta media por hogar;2017;30.789
17211 Verges;;;Renta neta media por hogar;2016;29.372
17211 Verges;;;Renta neta media por hogar;2015;28.975
17212 Vidrà;;;Renta neta media por hogar;2020;37.481
17212 Vidrà;;;Renta neta media por hogar;2019;36.743
17212 Vidrà;;;Renta neta media por hogar;2018;34.844
17212 Vidrà;;;Renta neta media por hogar;2017;33.557
17212 Vidrà;;;Renta neta media por hogar;2016;33.141
17212 Vidrà;;;Renta neta media por hogar;2015;31.698
17213 Vidreres;;;Renta neta media por hogar;2020;33.940
17213 Vidreres;;;Renta neta media por hogar;2019;33.827
17213 Vidreres;;;Renta neta media por hogar;2018;33.104
17213 Vidreres;;;Renta neta media por hogar;2017;31.158
17213 Vidreres;;;Renta neta media por hogar;2016;29.715
17213 Vidreres;;;Renta neta media por hogar;2015;29.051
17214 Vilabertran;;;Renta neta media por hogar;2020;38.556
17214 Vilabertran;;;Renta neta media por hogar;2019;39.275
17214 Vilabertran;;;Renta neta media por hogar;2018;37.386
17214 Vilabertran;;;Renta neta media por hogar;2017;35.234
17214 Vilabertran;;;Renta neta media por hogar;2016;34.586
17214 Vilabertran;;;Renta neta media por hogar;2015;33.551
17215 Vilablareix;;;Renta neta media por hogar;2020;48.914
17215 Vilablareix;;;Renta neta media por hogar;2019;47.384
17215 Vilablareix;;;Renta neta media por hogar;2018;46.324
17215 Vilablareix;;;Renta neta media por hogar;2017;44.227
17215 Vilablareix;;;Renta neta media por hogar;2016;42.838
17215 Vilablareix;;;Renta neta media por hogar;2015;40.780
17216 Viladasens;;;Renta neta media por hogar;2020;43.882
17216 Viladasens;;;Renta neta media por hogar;2019;46.263
17216 Viladasens;;;Renta neta media por hogar;2018;45.148
17216 Viladasens;;;Renta neta media por hogar;2017;86.006
17216 Viladasens;;;Renta neta media por hogar;2016;38.629
17216 Viladasens;;;Renta neta media por hogar;2015;37.866
17217 Viladamat;;;Renta neta media por hogar;2020;36.895
17217 Viladamat;;;Renta neta media por hogar;2019;36.445
17217 Viladamat;;;Renta neta media por hogar;2018;36.300
17217 Viladamat;;;Renta neta media por hogar;2017;32.711
17217 Viladamat;;;Renta neta media por hogar;2016;32.144
17217 Viladamat;;;Renta neta media por hogar;2015;31.800
17218 Vilademuls;;;Renta neta media por hogar;2020;43.569
17218 Vilademuls;;;Renta neta media por hogar;2019;43.023
17218 Vilademuls;;;Renta neta media por hogar;2018;41.665
17218 Vilademuls;;;Renta neta media por hogar;2017;40.316
17218 Vilademuls;;;Renta neta media por hogar;2016;38.190
17218 Vilademuls;;;Renta neta media por hogar;2015;36.819
17220 Viladrau;;;Renta neta media por hogar;2020;35.905
17220 Viladrau;;;Renta neta media por hogar;2019;35.867
17220 Viladrau;;;Renta neta media por hogar;2018;35.881
17220 Viladrau;;;Renta neta media por hogar;2017;34.657
17220 Viladrau;;;Renta neta media por hogar;2016;35.339
17220 Viladrau;;;Renta neta media por hogar;2015;35.433
17221 Vilafant;;;Renta neta media por hogar;2020;39.882
17221 Vilafant;;;Renta neta media por hogar;2019;40.146
17221 Vilafant;;;Renta neta media por hogar;2018;38.416
17221 Vilafant;;;Renta neta media por hogar;2017;36.849
17221 Vilafant;;;Renta neta media por hogar;2016;36.332
17221 Vilafant;;;Renta neta media por hogar;2015;35.010
17222 Vilaür;;;Renta neta media por hogar;2020;42.104
17222 Vilaür;;;Renta neta media por hogar;2019;42.923
17222 Vilaür;;;Renta neta media por hogar;2018;42.258
17222 Vilaür;;;Renta neta media por hogar;2017;41.901
17222 Vilaür;;;Renta neta media por hogar;2016;38.150
17222 Vilaür;;;Renta neta media por hogar;2015;33.373
17223 Vilajuïga;;;Renta neta media por hogar;2020;34.327
17223 Vilajuïga;;;Renta neta media por hogar;2019;33.981
17223 Vilajuïga;;;Renta neta media por hogar;2018;32.458
17223 Vilajuïga;;;Renta neta media por hogar;2017;29.901
17223 Vilajuïga;;;Renta neta media por hogar;2016;28.744
17223 Vilajuïga;;;Renta neta media por hogar;2015;27.348
17224 Vilallonga de Ter;;;Renta neta media por hogar;2020;32.349
17224 Vilallonga de Ter;;;Renta neta media por hogar;2019;31.497
17224 Vilallonga de Ter;;;Renta neta media por hogar;2018;29.578
17224 Vilallonga de Ter;;;Renta neta media por hogar;2017;28.498
17224 Vilallonga de Ter;;;Renta neta media por hogar;2016;29.135
17224 Vilallonga de Ter;;;Renta neta media por hogar;2015;28.882
17225 Vilamacolum;;;Renta neta media por hogar;2020;38.455
17225 Vilamacolum;;;Renta neta media por hogar;2019;36.652
17225 Vilamacolum;;;Renta neta media por hogar;2018;34.746
17225 Vilamacolum;;;Renta neta media por hogar;2017;32.090
17225 Vilamacolum;;;Renta neta media por hogar;2016;31.163
17225 Vilamacolum;;;Renta neta media por hogar;2015;28.831
17226 Vilamalla;;;Renta neta media por hogar;2020;39.453
17226 Vilamalla;;;Renta neta media por hogar;2019;37.969
17226 Vilamalla;;;Renta neta media por hogar;2018;37.702
17226 Vilamalla;;;Renta neta media por hogar;2017;35.512
17226 Vilamalla;;;Renta neta media por hogar;2016;33.589
17226 Vilamalla;;;Renta neta media por hogar;2015;32.923
17227 Vilamaniscle;;;Renta neta media por hogar;2020;34.226
17227 Vilamaniscle;;;Renta neta media por hogar;2019;34.533
17227 Vilamaniscle;;;Renta neta media por hogar;2018;32.438
17227 Vilamaniscle;;;Renta neta media por hogar;2017;28.768
17227 Vilamaniscle;;;Renta neta media por hogar;2016;28.884
17227 Vilamaniscle;;;Renta neta media por hogar;2015;27.316
17228 Vilanant;;;Renta neta media por hogar;2020;43.708
17228 Vilanant;;;Renta neta media por hogar;2019;43.202
17228 Vilanant;;;Renta neta media por hogar;2018;40.622
17228 Vilanant;;;Renta neta media por hogar;2017;37.907
17228 Vilanant;;;Renta neta media por hogar;2016;35.197
17228 Vilanant;;;Renta neta media por hogar;2015;38.911
17230 Vila-sacra;;;Renta neta media por hogar;2020;36.413
17230 Vila-sacra;;;Renta neta media por hogar;2019;35.466
17230 Vila-sacra;;;Renta neta media por hogar;2018;35.358
17230 Vila-sacra;;;Renta neta media por hogar;2017;32.646
17230 Vila-sacra;;;Renta neta media por hogar;2016;33.354
17230 Vila-sacra;;;Renta neta media por hogar;2015;33.335
17232 Vilopriu;;;Renta neta media por hogar;2020;45.945
17232 Vilopriu;;;Renta neta media por hogar;2019;35.508
17232 Vilopriu;;;Renta neta media por hogar;2018;37.980
17232 Vilopriu;;;Renta neta media por hogar;2017;34.099
17232 Vilopriu;;;Renta neta media por hogar;2016;33.415
17232 Vilopriu;;;Renta neta media por hogar;2015;33.817
17233 Vilobí d'Onyar;;;Renta neta media por hogar;2020;40.813
17233 Vilobí d'Onyar;;;Renta neta media por hogar;2019;40.057
17233 Vilobí d'Onyar;;;Renta neta media por hogar;2018;38.751
17233 Vilobí d'Onyar;;;Renta neta media por hogar;2017;37.360
17233 Vilobí d'Onyar;;;Renta neta media por hogar;2016;37.092
17233 Vilobí d'Onyar;;;Renta neta media por hogar;2015;35.846
17234 Biure;;;Renta neta media por hogar;2020;31.843
17234 Biure;;;Renta neta media por hogar;2019;30.276
17234 Biure;;;Renta neta media por hogar;2018;29.273
17234 Biure;;;Renta neta media por hogar;2017;28.711
17234 Biure;;;Renta neta media por hogar;2016;26.702
17234 Biure;;;Renta neta media por hogar;2015;27.163
17901 Cruïlles, Monells i Sant Sadurní de l'Heura;;;Renta neta media por hogar;2020;41.657
17901 Cruïlles, Monells i Sant Sadurní de l'Heura;;;Renta neta media por hogar;2019;41.004
17901 Cruïlles, Monells i Sant Sadurní de l'Heura;;;Renta neta media por hogar;2018;38.361
17901 Cruïlles, Monells i Sant Sadurní de l'Heura;;;Renta neta media por hogar;2017;36.645
17901 Cruïlles, Monells i Sant Sadurní de l'Heura;;;Renta neta media por hogar;2016;34.627
17901 Cruïlles, Monells i Sant Sadurní de l'Heura;;;Renta neta media por hogar;2015;31.980
17902 Forallac;;;Renta neta media por hogar;2020;43.227
17902 Forallac;;;Renta neta media por hogar;2019;41.358
17902 Forallac;;;Renta neta media por hogar;2018;36.798
17902 Forallac;;;Renta neta media por hogar;2017;37.429
17902 Forallac;;;Renta neta media por hogar;2016;38.189
17902 Forallac;;;Renta neta media por hogar;2015;37.124
17903 Sant Julià del Llor i Bonmatí;;;Renta neta media por hogar;2020;36.654
17903 Sant Julià del Llor i Bonmatí;;;Renta neta media por hogar;2019;36.270
17903 Sant Julià del Llor i Bonmatí;;;Renta neta media por hogar;2018;33.277
17903 Sant Julià del Llor i Bonmatí;;;Renta neta media por hogar;2017;31.637
17903 Sant Julià del Llor i Bonmatí;;;Renta neta media por hogar;2016;31.893
17903 Sant Julià del Llor i Bonmatí;;;Renta neta media por hogar;2015;30.131
