Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
25174 Portella, La;;;Renta neta media por hogar;2015;33.758
25175 Prats i Sansor;;;Renta neta media por hogar;2020;37.723
25175 Prats i Sansor;;;Renta neta media por hogar;2019;34.928
25175 Prats i Sansor;;;Renta neta media por hogar;2018;32.570
25175 Prats i Sansor;;;Renta neta media por hogar;2017;30.991
25175 Prats i Sansor;;;Renta neta media por hogar;2016;29.978
25175 Prats i Sansor;;;Renta neta media por hogar;2015;26.696
25176 Preixana;;;Renta neta media por hogar;2020;31.024
25176 Preixana;;;Renta neta media por hogar;2019;32.199
25176 Preixana;;;Renta neta media por hogar;2018;33.036
25176 Preixana;;;Renta neta media por hogar;2017;32.342
25176 Preixana;;;Renta neta media por hogar;2016;30.911
25176 Preixana;;;Renta neta media por hogar;2015;31.106
25177 Preixens;;;Renta neta media por hogar;2020;30.417
25177 Preixens;;;Renta neta media por hogar;2019;29.169
25177 Preixens;;;Renta neta media por hogar;2018;27.622
25177 Preixens;;;Renta neta media por hogar;2017;25.898
25177 Preixens;;;Renta neta media por hogar;2016;25.139
25177 Preixens;;;Renta neta media por hogar;2015;25.190
25179 Prullans;;;Renta neta media por hogar;2020;24.555
25179 Prullans;;;Renta neta media por hogar;2019;25.890
25179 Prullans;;;Renta neta media por hogar;2018;22.553
25179 Prullans;;;Renta neta media por hogar;2017;22.024
25179 Prullans;;;Renta neta media por hogar;2016;30.284
25179 Prullans;;;Renta neta media por hogar;2015;23.971
25180 Puiggròs;;;Renta neta media por hogar;2020;30.669
25180 Puiggròs;;;Renta neta media por hogar;2019;29.342
25180 Puiggròs;;;Renta neta media por hogar;2018;28.484
25180 Puiggròs;;;Renta neta media por hogar;2017;26.868
25180 Puiggròs;;;Renta neta media por hogar;2016;26.399
25180 Puiggròs;;;Renta neta media por hogar;2015;26.289
25181 Puigverd d'Agramunt;;;Renta neta media por hogar;2020;30.898
25181 Puigverd d'Agramunt;;;Renta neta media por hogar;2019;30.610
25181 Puigverd d'Agramunt;;;Renta neta media por hogar;2018;28.821
25181 Puigverd d'Agramunt;;;Renta neta media por hogar;2017;30.311
25181 Puigverd d'Agramunt;;;Renta neta media por hogar;2016;27.923
25181 Puigverd d'Agramunt;;;Renta neta media por hogar;2015;26.740
25182 Puigverd de Lleida;;;Renta neta media por hogar;2020;34.292
25182 Puigverd de Lleida;;;Renta neta media por hogar;2019;33.452
25182 Puigverd de Lleida;;;Renta neta media por hogar;2018;31.520
25182 Puigverd de Lleida;;;Renta neta media por hogar;2017;29.906
25182 Puigverd de Lleida;;;Renta neta media por hogar;2016;27.995
25182 Puigverd de Lleida;;;Renta neta media por hogar;2015;27.919
25183 Rialp;;;Renta neta media por hogar;2020;32.017
25183 Rialp;;;Renta neta media por hogar;2019;31.426
25183 Rialp;;;Renta neta media por hogar;2018;31.232
25183 Rialp;;;Renta neta media por hogar;2017;28.128
25183 Rialp;;;Renta neta media por hogar;2016;27.863
25183 Rialp;;;Renta neta media por hogar;2015;27.050
25185 Ribera d'Urgellet;;;Renta neta media por hogar;2020;29.609
25185 Ribera d'Urgellet;;;Renta neta media por hogar;2019;28.910
25185 Ribera d'Urgellet;;;Renta neta media por hogar;2018;28.254
25185 Ribera d'Urgellet;;;Renta neta media por hogar;2017;25.480
25185 Ribera d'Urgellet;;;Renta neta media por hogar;2016;24.924
25185 Ribera d'Urgellet;;;Renta neta media por hogar;2015;23.785
25186 Riner;;;Renta neta media por hogar;2020;39.652
25186 Riner;;;Renta neta media por hogar;2019;39.672
25186 Riner;;;Renta neta media por hogar;2018;38.961
25186 Riner;;;Renta neta media por hogar;2017;27.115
25186 Riner;;;Renta neta media por hogar;2016;27.115
25186 Riner;;;Renta neta media por hogar;2015;31.006
25189 Rosselló;;;Renta neta media por hogar;2020;34.899
25189 Rosselló;;;Renta neta media por hogar;2019;34.131
25189 Rosselló;;;Renta neta media por hogar;2018;33.231
25189 Rosselló;;;Renta neta media por hogar;2017;31.560
25189 Rosselló;;;Renta neta media por hogar;2016;30.050
25189 Rosselló;;;Renta neta media por hogar;2015;29.394
25190 Salàs de Pallars;;;Renta neta media por hogar;2020;31.801
25190 Salàs de Pallars;;;Renta neta media por hogar;2019;32.858
25190 Salàs de Pallars;;;Renta neta media por hogar;2018;31.674
25190 Salàs de Pallars;;;Renta neta media por hogar;2017;32.522
25190 Salàs de Pallars;;;Renta neta media por hogar;2016;30.624
25190 Salàs de Pallars;;;Renta neta media por hogar;2015;30.171
25191 Sanaüja;;;Renta neta media por hogar;2020;30.402
25191 Sanaüja;;;Renta neta media por hogar;2019;29.619
25191 Sanaüja;;;Renta neta media por hogar;2018;28.610
25191 Sanaüja;;;Renta neta media por hogar;2017;26.855
25191 Sanaüja;;;Renta neta media por hogar;2016;25.646
25191 Sanaüja;;;Renta neta media por hogar;2015;25.046
25192 Sant Guim de Freixenet;;;Renta neta media por hogar;2020;30.841
25192 Sant Guim de Freixenet;;;Renta neta media por hogar;2019;31.801
25192 Sant Guim de Freixenet;;;Renta neta media por hogar;2018;32.551
25192 Sant Guim de Freixenet;;;Renta neta media por hogar;2017;26.405
25192 Sant Guim de Freixenet;;;Renta neta media por hogar;2016;26.206
25192 Sant Guim de Freixenet;;;Renta neta media por hogar;2015;25.484
25193 Sant Llorenç de Morunys;;;Renta neta media por hogar;2020;33.769
25193 Sant Llorenç de Morunys;;;Renta neta media por hogar;2019;33.025
25193 Sant Llorenç de Morunys;;;Renta neta media por hogar;2018;31.402
25193 Sant Llorenç de Morunys;;;Renta neta media por hogar;2017;29.249
25193 Sant Llorenç de Morunys;;;Renta neta media por hogar;2016;30.585
25193 Sant Llorenç de Morunys;;;Renta neta media por hogar;2015;30.354
25194 Sant Ramon;;;Renta neta media por hogar;2020;38.442
25194 Sant Ramon;;;Renta neta media por hogar;2019;38.026
25194 Sant Ramon;;;Renta neta media por hogar;2018;36.684
25194 Sant Ramon;;;Renta neta media por hogar;2017;30.859
25194 Sant Ramon;;;Renta neta media por hogar;2016;29.983
25194 Sant Ramon;;;Renta neta media por hogar;2015;31.436
25196 Sant Esteve de la Sarga;;;Renta neta media por hogar;2020;32.675
25196 Sant Esteve de la Sarga;;;Renta neta media por hogar;2019;31.712
25196 Sant Esteve de la Sarga;;;Renta neta media por hogar;2018;32.904
25196 Sant Esteve de la Sarga;;;Renta neta media por hogar;2017;25.573
25196 Sant Esteve de la Sarga;;;Renta neta media por hogar;2016;27.802
25196 Sant Esteve de la Sarga;;;Renta neta media por hogar;2015;29.243
25197 Sant Guim de la Plana;;;Renta neta media por hogar;2020;39.372
25197 Sant Guim de la Plana;;;Renta neta media por hogar;2019;38.462
25197 Sant Guim de la Plana;;;Renta neta media por hogar;2018;38.880
25197 Sant Guim de la Plana;;;Renta neta media por hogar;2017;36.412
25197 Sant Guim de la Plana;;;Renta neta media por hogar;2016;38.733
25197 Sant Guim de la Plana;;;Renta neta media por hogar;2015;36.455
25200 Sarroca de Lleida;;;Renta neta media por hogar;2020;29.378
25200 Sarroca de Lleida;;;Renta neta media por hogar;2019;27.145
25200 Sarroca de Lleida;;;Renta neta media por hogar;2018;27.213
25200 Sarroca de Lleida;;;Renta neta media por hogar;2017;25.656
25200 Sarroca de Lleida;;;Renta neta media por hogar;2016;27.365
25200 Sarroca de Lleida;;;Renta neta media por hogar;2015;25.058
25201 Sarroca de Bellera;;;Renta neta media por hogar;2020;40.169
25201 Sarroca de Bellera;;;Renta neta media por hogar;2019;41.177
25201 Sarroca de Bellera;;;Renta neta media por hogar;2018;35.860
25201 Sarroca de Bellera;;;Renta neta media por hogar;2017;32.870
25201 Sarroca de Bellera;;;Renta neta media por hogar;2016;30.829
25201 Sarroca de Bellera;;;Renta neta media por hogar;2015;29.368
25202 Senterada;;;Renta neta media por hogar;2020;33.035
25202 Senterada;;;Renta neta media por hogar;2019;36.611
25202 Senterada;;;Renta neta media por hogar;2018;35.519
25202 Senterada;;;Renta neta media por hogar;2017;26.693
25202 Senterada;;;Renta neta media por hogar;2016;27.327
25202 Senterada;;;Renta neta media por hogar;2015;27.608
25203 Seu d'Urgell, La;;;Renta neta media por hogar;2020;27.504
25203 Seu d'Urgell, La;;;Renta neta media por hogar;2019;27.770
25203 Seu d'Urgell, La;;;Renta neta media por hogar;2018;26.292
25203 Seu d'Urgell, La;;;Renta neta media por hogar;2017;25.635
25203 Seu d'Urgell, La;;;Renta neta media por hogar;2016;25.254
25203 Seu d'Urgell, La;;;Renta neta media por hogar;2015;24.635
25204 Seròs;;;Renta neta media por hogar;2020;29.824
25204 Seròs;;;Renta neta media por hogar;2019;29.877
25204 Seròs;;;Renta neta media por hogar;2018;28.225
25204 Seròs;;;Renta neta media por hogar;2017;25.629
25204 Seròs;;;Renta neta media por hogar;2016;25.738
25204 Seròs;;;Renta neta media por hogar;2015;25.686
25205 Sidamon;;;Renta neta media por hogar;2020;36.066
25205 Sidamon;;;Renta neta media por hogar;2019;34.701
25205 Sidamon;;;Renta neta media por hogar;2018;32.776
25205 Sidamon;;;Renta neta media por hogar;2017;31.280
25205 Sidamon;;;Renta neta media por hogar;2016;29.927
25205 Sidamon;;;Renta neta media por hogar;2015;30.230
25206 Soleràs, El;;;Renta neta media por hogar;2020;26.260
25206 Soleràs, El;;;Renta neta media por hogar;2019;25.183
25206 Soleràs, El;;;Renta neta media por hogar;2018;25.241
25206 Soleràs, El;;;Renta neta media por hogar;2017;24.481
25206 Soleràs, El;;;Renta neta media por hogar;2016;23.166
25206 Soleràs, El;;;Renta neta media por hogar;2015;23.197
25207 Solsona;;;Renta neta media por hogar;2020;30.807
25207 Solsona;;;Renta neta media por hogar;2019;30.535
25207 Solsona;;;Renta neta media por hogar;2018;29.178
25207 Solsona;;;Renta neta media por hogar;2017;27.604
25207 Solsona;;;Renta neta media por hogar;2016;27.226
25207 Solsona;;;Renta neta media por hogar;2015;26.512
25208 Soriguera;;;Renta neta media por hogar;2020;28.633
25208 Soriguera;;;Renta neta media por hogar;2019;28.815
25208 Soriguera;;;Renta neta media por hogar;2018;25.602
25208 Soriguera;;;Renta neta media por hogar;2017;21.038
25208 Soriguera;;;Renta neta media por hogar;2016;19.097
25208 Soriguera;;;Renta neta media por hogar;2015;18.863
25209 Sort;;;Renta neta media por hogar;2020;30.579
25209 Sort;;;Renta neta media por hogar;2019;29.870
25209 Sort;;;Renta neta media por hogar;2018;28.273
25209 Sort;;;Renta neta media por hogar;2017;26.180
25209 Sort;;;Renta neta media por hogar;2016;25.947
25209 Sort;;;Renta neta media por hogar;2015;25.479
25210 Soses;;;Renta neta media por hogar;2020;34.651
25210 Soses;;;Renta neta media por hogar;2019;33.953
25210 Soses;;;Renta neta media por hogar;2018;34.288
25210 Soses;;;Renta neta media por hogar;2017;31.130
25210 Soses;;;Renta neta media por hogar;2016;30.243
25210 Soses;;;Renta neta media por hogar;2015;29.502
25211 Sudanell;;;Renta neta media por hogar;2020;33.094
25211 Sudanell;;;Renta neta media por hogar;2019;32.220
25211 Sudanell;;;Renta neta media por hogar;2018;31.883
25211 Sudanell;;;Renta neta media por hogar;2017;30.250
25211 Sudanell;;;Renta neta media por hogar;2016;28.993
25211 Sudanell;;;Renta neta media por hogar;2015;28.141
25212 Sunyer;;;Renta neta media por hogar;2020;32.100
25212 Sunyer;;;Renta neta media por hogar;2019;29.785
25212 Sunyer;;;Renta neta media por hogar;2018;29.723
25212 Sunyer;;;Renta neta media por hogar;2017;26.096
25212 Sunyer;;;Renta neta media por hogar;2016;28.805
25212 Sunyer;;;Renta neta media por hogar;2015;26.349
25215 Talarn;;;Renta neta media por hogar;2020;35.017
25215 Talarn;;;Renta neta media por hogar;2019;35.833
25215 Talarn;;;Renta neta media por hogar;2018;32.647
25215 Talarn;;;Renta neta media por hogar;2017;29.241
25215 Talarn;;;Renta neta media por hogar;2016;29.992
25215 Talarn;;;Renta neta media por hogar;2015;27.366
25216 Talavera;;;Renta neta media por hogar;2020;47.024
25216 Talavera;;;Renta neta media por hogar;2019;44.067
25216 Talavera;;;Renta neta media por hogar;2018;38.547
25216 Talavera;;;Renta neta media por hogar;2017;30.354
25216 Talavera;;;Renta neta media por hogar;2016;33.567
25216 Talavera;;;Renta neta media por hogar;2015;32.849
25217 Tàrrega;;;Renta neta media por hogar;2020;31.903
25217 Tàrrega;;;Renta neta media por hogar;2019;31.368
25217 Tàrrega;;;Renta neta media por hogar;2018;29.863
25217 Tàrrega;;;Renta neta media por hogar;2017;28.778
25217 Tàrrega;;;Renta neta media por hogar;2016;25.733
25217 Tàrrega;;;Renta neta media por hogar;2015;24.932
25218 Tarrés;;;Renta neta media por hogar;2020;29.809
25218 Tarrés;;;Renta neta media por hogar;2019;31.877
25218 Tarrés;;;Renta neta media por hogar;2018;31.084
25218 Tarrés;;;Renta neta media por hogar;2017;.
25218 Tarrés;;;Renta neta media por hogar;2016;.
25218 Tarrés;;;Renta neta media por hogar;2015;29.863
25219 Tarroja de Segarra;;;Renta neta media por hogar;2020;33.685
25219 Tarroja de Segarra;;;Renta neta media por hogar;2019;32.190
25219 Tarroja de Segarra;;;Renta neta media por hogar;2018;32.416
25219 Tarroja de Segarra;;;Renta neta media por hogar;2017;31.937
25219 Tarroja de Segarra;;;Renta neta media por hogar;2016;32.981
25219 Tarroja de Segarra;;;Renta neta media por hogar;2015;30.958
25220 Térmens;;;Renta neta media por hogar;2020;35.076
25220 Térmens;;;Renta neta media por hogar;2019;33.936
25220 Térmens;;;Renta neta media por hogar;2018;31.694
25220 Térmens;;;Renta neta media por hogar;2017;29.707
25220 Térmens;;;Renta neta media por hogar;2016;28.651
25220 Térmens;;;Renta neta media por hogar;2015;28.547
25221 Tírvia;;;Renta neta media por hogar;2020;27.343
25221 Tírvia;;;Renta neta media por hogar;2019;28.013
25221 Tírvia;;;Renta neta media por hogar;2018;27.580
25221 Tírvia;;;Renta neta media por hogar;2017;24.020
25221 Tírvia;;;Renta neta media por hogar;2016;24.386
25221 Tírvia;;;Renta neta media por hogar;2015;23.581
25222 Tiurana;;;Renta neta media por hogar;2020;35.146
25222 Tiurana;;;Renta neta media por hogar;2019;.
25222 Tiurana;;;Renta neta media por hogar;2018;.
25222 Tiurana;;;Renta neta media por hogar;2017;.
25222 Tiurana;;;Renta neta media por hogar;2016;.
25222 Tiurana;;;Renta neta media por hogar;2015;.
25223 Torà;;;Renta neta media por hogar;2020;33.790
25223 Torà;;;Renta neta media por hogar;2019;33.306
25223 Torà;;;Renta neta media por hogar;2018;33.427
25223 Torà;;;Renta neta media por hogar;2017;30.815
25223 Torà;;;Renta neta media por hogar;2016;29.583
25223 Torà;;;Renta neta media por hogar;2015;29.042
25224 Torms, Els;;;Renta neta media por hogar;2020;25.439
25224 Torms, Els;;;Renta neta media por hogar;2019;25.337
25224 Torms, Els;;;Renta neta media por hogar;2018;25.992
25224 Torms, Els;;;Renta neta media por hogar;2017;26.017
25224 Torms, Els;;;Renta neta media por hogar;2016;25.225
25224 Torms, Els;;;Renta neta media por hogar;2015;23.104
25225 Tornabous;;;Renta neta media por hogar;2020;33.666
25225 Tornabous;;;Renta neta media por hogar;2019;32.685
25225 Tornabous;;;Renta neta media por hogar;2018;30.608
25225 Tornabous;;;Renta neta media por hogar;2017;28.586
25225 Tornabous;;;Renta neta media por hogar;2016;27.657
25225 Tornabous;;;Renta neta media por hogar;2015;26.906
25226 Torrebesses;;;Renta neta media por hogar;2020;28.988
25226 Torrebesses;;;Renta neta media por hogar;2019;27.344
25226 Torrebesses;;;Renta neta media por hogar;2018;26.113
25226 Torrebesses;;;Renta neta media por hogar;2017;24.599
25226 Torrebesses;;;Renta neta media por hogar;2016;23.189
25226 Torrebesses;;;Renta neta media por hogar;2015;23.294
25227 Torre de Cabdella, La;;;Renta neta media por hogar;2020;37.134
25227 Torre de Cabdella, La;;;Renta neta media por hogar;2019;36.712
25227 Torre de Cabdella, La;;;Renta neta media por hogar;2018;33.950
25227 Torre de Cabdella, La;;;Renta neta media por hogar;2017;31.926
25227 Torre de Cabdella, La;;;Renta neta media por hogar;2016;31.648
25227 Torre de Cabdella, La;;;Renta neta media por hogar;2015;31.968
25228 Torrefarrera;;;Renta neta media por hogar;2020;39.871
25228 Torrefarrera;;;Renta neta media por hogar;2019;38.976
25228 Torrefarrera;;;Renta neta media por hogar;2018;36.598
25228 Torrefarrera;;;Renta neta media por hogar;2017;35.673
25228 Torrefarrera;;;Renta neta media por hogar;2016;35.959
25228 Torrefarrera;;;Renta neta media por hogar;2015;33.975
25230 Torregrossa;;;Renta neta media por hogar;2020;33.001
25230 Torregrossa;;;Renta neta media por hogar;2019;31.557
25230 Torregrossa;;;Renta neta media por hogar;2018;31.071
25230 Torregrossa;;;Renta neta media por hogar;2017;28.518
25230 Torregrossa;;;Renta neta media por hogar;2016;27.336
25230 Torregrossa;;;Renta neta media por hogar;2015;26.018
25231 Torrelameu;;;Renta neta media por hogar;2020;36.229
25231 Torrelameu;;;Renta neta media por hogar;2019;34.735
25231 Torrelameu;;;Renta neta media por hogar;2018;33.639
25231 Torrelameu;;;Renta neta media por hogar;2017;31.520
25231 Torrelameu;;;Renta neta media por hogar;2016;30.961
25231 Torrelameu;;;Renta neta media por hogar;2015;29.966
25232 Torres de Segre;;;Renta neta media por hogar;2020;30.243
25232 Torres de Segre;;;Renta neta media por hogar;2019;29.907
25232 Torres de Segre;;;Renta neta media por hogar;2018;28.847
25232 Torres de Segre;;;Renta neta media por hogar;2017;26.737
25232 Torres de Segre;;;Renta neta media por hogar;2016;25.803
25232 Torres de Segre;;;Renta neta media por hogar;2015;25.411
25233 Torre-serona;;;Renta neta media por hogar;2020;40.731
25233 Torre-serona;;;Renta neta media por hogar;2019;40.516
25233 Torre-serona;;;Renta neta media por hogar;2018;37.448
25233 Torre-serona;;;Renta neta media por hogar;2017;36.288
25233 Torre-serona;;;Renta neta media por hogar;2016;35.273
25233 Torre-serona;;;Renta neta media por hogar;2015;33.859
25234 Tremp;;;Renta neta media por hogar;2020;30.580
25234 Tremp;;;Renta neta media por hogar;2019;29.732
25234 Tremp;;;Renta neta media por hogar;2018;28.617
25234 Tremp;;;Renta neta media por hogar;2017;27.434
25234 Tremp;;;Renta neta media por hogar;2016;27.088
25234 Tremp;;;Renta neta media por hogar;2015;26.854
25238 Vallbona de les Monges;;;Renta neta media por hogar;2020;31.320
25238 Vallbona de les Monges;;;Renta neta media por hogar;2019;31.477
25238 Vallbona de les Monges;;;Renta neta media por hogar;2018;28.475
25238 Vallbona de les Monges;;;Renta neta media por hogar;2017;28.586
25238 Vallbona de les Monges;;;Renta neta media por hogar;2016;27.299
25238 Vallbona de les Monges;;;Renta neta media por hogar;2015;27.120
25239 Valls de Valira, Les;;;Renta neta media por hogar;2020;25.163
25239 Valls de Valira, Les;;;Renta neta media por hogar;2019;24.734
25239 Valls de Valira, Les;;;Renta neta media por hogar;2018;24.649
25239 Valls de Valira, Les;;;Renta neta media por hogar;2017;22.958
25239 Valls de Valira, Les;;;Renta neta media por hogar;2016;22.417
25239 Valls de Valira, Les;;;Renta neta media por hogar;2015;22.305
25240 Vallfogona de Balaguer;;;Renta neta media por hogar;2020;36.566
25240 Vallfogona de Balaguer;;;Renta neta media por hogar;2019;35.222
25240 Vallfogona de Balaguer;;;Renta neta media por hogar;2018;34.153
25240 Vallfogona de Balaguer;;;Renta neta media por hogar;2017;32.253
25240 Vallfogona de Balaguer;;;Renta neta media por hogar;2016;31.004
25240 Vallfogona de Balaguer;;;Renta neta media por hogar;2015;29.532
25242 Verdú;;;Renta neta media por hogar;2020;30.779
25242 Verdú;;;Renta neta media por hogar;2019;30.042
25242 Verdú;;;Renta neta media por hogar;2018;29.885
25242 Verdú;;;Renta neta media por hogar;2017;26.922
25242 Verdú;;;Renta neta media por hogar;2016;26.324
25242 Verdú;;;Renta neta media por hogar;2015;25.001
25243 Vielha e Mijaran;;;Renta neta media por hogar;2020;32.825
25243 Vielha e Mijaran;;;Renta neta media por hogar;2019;33.598
25243 Vielha e Mijaran;;;Renta neta media por hogar;2018;32.483
25243 Vielha e Mijaran;;;Renta neta media por hogar;2017;30.617
25243 Vielha e Mijaran;;;Renta neta media por hogar;2016;30.393
25243 Vielha e Mijaran;;;Renta neta media por hogar;2015;29.548
25244 Vilagrassa;;;Renta neta media por hogar;2020;38.086
25244 Vilagrassa;;;Renta neta media por hogar;2019;36.242
25244 Vilagrassa;;;Renta neta media por hogar;2018;34.497
25244 Vilagrassa;;;Renta neta media por hogar;2017;32.357
25244 Vilagrassa;;;Renta neta media por hogar;2016;32.389
25244 Vilagrassa;;;Renta neta media por hogar;2015;30.550
25245 Vilaller;;;Renta neta media por hogar;2020;30.526
25245 Vilaller;;;Renta neta media por hogar;2019;28.915
25245 Vilaller;;;Renta neta media por hogar;2018;28.016
25245 Vilaller;;;Renta neta media por hogar;2017;27.278
25245 Vilaller;;;Renta neta media por hogar;2016;27.674
25245 Vilaller;;;Renta neta media por hogar;2015;27.990
25247 Vilamòs;;;Renta neta media por hogar;2020;32.913
25247 Vilamòs;;;Renta neta media por hogar;2019;37.319
25247 Vilamòs;;;Renta neta media por hogar;2018;33.404
25247 Vilamòs;;;Renta neta media por hogar;2017;32.192
25247 Vilamòs;;;Renta neta media por hogar;2016;29.936
25247 Vilamòs;;;Renta neta media por hogar;2015;28.229
25248 Vilanova de Bellpuig;;;Renta neta media por hogar;2020;36.410
25248 Vilanova de Bellpuig;;;Renta neta media por hogar;2019;34.729
25248 Vilanova de Bellpuig;;;Renta neta media por hogar;2018;33.139
25248 Vilanova de Bellpuig;;;Renta neta media por hogar;2017;31.514
25248 Vilanova de Bellpuig;;;Renta neta media por hogar;2016;32.527
25248 Vilanova de Bellpuig;;;Renta neta media por hogar;2015;30.080
25249 Vilanova de l'Aguda;;;Renta neta media por hogar;2020;42.346
25249 Vilanova de l'Aguda;;;Renta neta media por hogar;2019;39.482
25249 Vilanova de l'Aguda;;;Renta neta media por hogar;2018;35.775
25249 Vilanova de l'Aguda;;;Renta neta media por hogar;2017;23.598
25249 Vilanova de l'Aguda;;;Renta neta media por hogar;2016;24.498
25249 Vilanova de l'Aguda;;;Renta neta media por hogar;2015;24.066
25250 Vilanova de Meià;;;Renta neta media por hogar;2020;32.282
25250 Vilanova de Meià;;;Renta neta media por hogar;2019;31.490
25250 Vilanova de Meià;;;Renta neta media por hogar;2018;31.218
25250 Vilanova de Meià;;;Renta neta media por hogar;2017;30.195
25250 Vilanova de Meià;;;Renta neta media por hogar;2016;29.728
25250 Vilanova de Meià;;;Renta neta media por hogar;2015;29.021
25251 Vilanova de Segrià;;;Renta neta media por hogar;2020;32.972
25251 Vilanova de Segrià;;;Renta neta media por hogar;2019;32.571
25251 Vilanova de Segrià;;;Renta neta media por hogar;2018;30.918
25251 Vilanova de Segrià;;;Renta neta media por hogar;2017;28.689
25251 Vilanova de Segrià;;;Renta neta media por hogar;2016;27.777
25251 Vilanova de Segrià;;;Renta neta media por hogar;2015;26.904
25252 Vila-sana;;;Renta neta media por hogar;2020;37.388
25252 Vila-sana;;;Renta neta media por hogar;2019;35.782
25252 Vila-sana;;;Renta neta media por hogar;2018;33.926
25252 Vila-sana;;;Renta neta media por hogar;2017;30.502
25252 Vila-sana;;;Renta neta media por hogar;2016;29.702
25252 Vila-sana;;;Renta neta media por hogar;2015;28.628
25253 Vilosell, El;;;Renta neta media por hogar;2020;27.673
25253 Vilosell, El;;;Renta neta media por hogar;2019;27.129
25253 Vilosell, El;;;Renta neta media por hogar;2018;26.455
25253 Vilosell, El;;;Renta neta media por hogar;2017;23.676
25253 Vilosell, El;;;Renta neta media por hogar;2016;22.854
25253 Vilosell, El;;;Renta neta media por hogar;2015;24.696
25254 Vilanova de la Barca;;;Renta neta media por hogar;2020;35.310
25254 Vilanova de la Barca;;;Renta neta media por hogar;2019;36.479
25254 Vilanova de la Barca;;;Renta neta media por hogar;2018;32.548
25254 Vilanova de la Barca;;;Renta neta media por hogar;2017;30.730
25254 Vilanova de la Barca;;;Renta neta media por hogar;2016;29.139
25254 Vilanova de la Barca;;;Renta neta media por hogar;2015;28.501
25255 Vinaixa;;;Renta neta media por hogar;2020;27.392
25255 Vinaixa;;;Renta neta media por hogar;2019;26.336
25255 Vinaixa;;;Renta neta media por hogar;2018;26.490
25255 Vinaixa;;;Renta neta media por hogar;2017;25.665
25255 Vinaixa;;;Renta neta media por hogar;2016;24.175
25255 Vinaixa;;;Renta neta media por hogar;2015;23.844
25901 Vall de Cardós;;;Renta neta media por hogar;2020;30.556
25901 Vall de Cardós;;;Renta neta media por hogar;2019;29.223
25901 Vall de Cardós;;;Renta neta media por hogar;2018;29.429
25901 Vall de Cardós;;;Renta neta media por hogar;2017;27.914
25901 Vall de Cardós;;;Renta neta media por hogar;2016;27.598
25901 Vall de Cardós;;;Renta neta media por hogar;2015;26.430
25902 Sant Martí de Riucorb;;;Renta neta media por hogar;2020;31.569
25902 Sant Martí de Riucorb;;;Renta neta media por hogar;2019;31.273
25902 Sant Martí de Riucorb;;;Renta neta media por hogar;2018;30.484
25902 Sant Martí de Riucorb;;;Renta neta media por hogar;2017;28.041
25902 Sant Martí de Riucorb;;;Renta neta media por hogar;2016;27.327
25902 Sant Martí de Riucorb;;;Renta neta media por hogar;2015;27.994
25903 Guingueta d'Àneu, La;;;Renta neta media por hogar;2020;32.836
25903 Guingueta d'Àneu, La;;;Renta neta media por hogar;2019;33.276
25903 Guingueta d'Àneu, La;;;Renta neta media por hogar;2018;35.113
25903 Guingueta d'Àneu, La;;;Renta neta media por hogar;2017;25.355
25903 Guingueta d'Àneu, La;;;Renta neta media por hogar;2016;26.622
25903 Guingueta d'Àneu, La;;;Renta neta media por hogar;2015;25.124
25904 Castell de Mur;;;Renta neta media por hogar;2020;27.975
25904 Castell de Mur;;;Renta neta media por hogar;2019;28.813
25904 Castell de Mur;;;Renta neta media por hogar;2018;31.229
25904 Castell de Mur;;;Renta neta media por hogar;2017;22.404
25904 Castell de Mur;;;Renta neta media por hogar;2016;21.332
25904 Castell de Mur;;;Renta neta media por hogar;2015;24.473
25905 Ribera d'Ondara;;;Renta neta media por hogar;2020;33.576
25905 Ribera d'Ondara;;;Renta neta media por hogar;2019;32.874
25905 Ribera d'Ondara;;;Renta neta media por hogar;2018;32.349
25905 Ribera d'Ondara;;;Renta neta media por hogar;2017;28.521
25905 Ribera d'Ondara;;;Renta neta media por hogar;2016;28.790
25905 Ribera d'Ondara;;;Renta neta media por hogar;2015;28.250
25906 Valls d'Aguilar, Les;;;Renta neta media por hogar;2020;27.569
25906 Valls d'Aguilar, Les;;;Renta neta media por hogar;2019;24.775
25906 Valls d'Aguilar, Les;;;Renta neta media por hogar;2018;23.961
25906 Valls d'Aguilar, Les;;;Renta neta media por hogar;2017;21.009
25906 Valls d'Aguilar, Les;;;Renta neta media por hogar;2016;20.852
25906 Valls d'Aguilar, Les;;;Renta neta media por hogar;2015;20.067
25907 Torrefeta i Florejacs;;;Renta neta media por hogar;2020;35.028
25907 Torrefeta i Florejacs;;;Renta neta media por hogar;2019;34.235
25907 Torrefeta i Florejacs;;;Renta neta media por hogar;2018;32.174
25907 Torrefeta i Florejacs;;;Renta neta media por hogar;2017;29.873
25907 Torrefeta i Florejacs;;;Renta neta media por hogar;2016;29.082
25907 Torrefeta i Florejacs;;;Renta neta media por hogar;2015;28.994
25908 Fígols i Alinyà;;;Renta neta media por hogar;2020;34.062
25908 Fígols i Alinyà;;;Renta neta media por hogar;2019;35.129
25908 Fígols i Alinyà;;;Renta neta media por hogar;2018;33.338
25908 Fígols i Alinyà;;;Renta neta media por hogar;2017;24.181
25908 Fígols i Alinyà;;;Renta neta media por hogar;2016;23.397
